Date,Price,Open,High,Low,Change %
"Jun 10, 1996",386.05,386.6,386.05,386.05,0.19%
"Jun 07, 1996",385.3,386.4,385.3,385.3,-0.22%
"Jun 06, 1996",386.15,386.4,386.15,386.15,-0.08%
"Jun 05, 1996",386.45,388.25,386.45,386.45,-0.46%
"Jun 04, 1996",388.25,390.45,388.25,388.25,-0.59%
"Jun 03, 1996",390.55,391.25,390.55,390.55,-0.12%
"May 31, 1996",391,391.1,391,391,-0.01%
"May 30, 1996",391.05,391.25,391.05,391.05,-0.05%
"May 29, 1996",391.25,391.95,391.25,391.25,-0.06%
"May 28, 1996",391.5,391.2,391.5,391.5,0.09%
"May 27, 1996",391.15,390.85,391.15,391.15,0.06%
"May 24, 1996",390.9,391.65,390.9,390.9,-0.17%
"May 23, 1996",391.55,391.75,391.55,391.55,-0.05%
"May 22, 1996",391.75,391.35,391.75,391.75,0.08%
"May 21, 1996",391.45,390.95,391.45,391.45,0.15%
"May 20, 1996",390.85,392.05,390.85,390.85,-0.43%
"May 17, 1996",392.55,392.6,392.55,392.55,-0.04%
"May 16, 1996",392.7,392.5,392.7,392.7,0.00%
"May 15, 1996",392.7,392,392.7,392.7,0.22%
"May 14, 1996",391.85,391.3,391.85,391.85,0.10%
"May 13, 1996",391.45,390.25,391.45,391.45,0.20%
"May 10, 1996",390.65,393.05,390.65,390.65,-0.56%
"May 09, 1996",392.85,393.15,392.85,392.85,-0.05%
"May 08, 1996",393.05,394.15,393.05,393.05,-0.25%
"May 07, 1996",394.05,393.95,394.05,394.05,0.00%
"May 06, 1996",394.05,392.65,394.05,394.05,0.41%
"May 03, 1996",392.45,394.1,392.45,392.45,-0.41%
"May 02, 1996",394.05,392.95,394.05,394.05,0.25%
"May 01, 1996",393.05,391.7,393.05,393.05,0.36%
"Apr 30, 1996",391.65,390.55,391.65,391.65,0.28%
"Apr 29, 1996",390.55,390.45,390.55,390.55,0.04%
"Apr 26, 1996",390.4,393.45,390.4,390.4,-0.75%
"Apr 25, 1996",393.35,390.75,393.35,393.35,0.67%
"Apr 24, 1996",390.75,391.55,390.75,390.75,-0.14%
"Apr 23, 1996",391.3,391.65,391.3,391.3,-0.09%
"Apr 22, 1996",391.65,390.25,391.65,391.65,0.27%
"Apr 19, 1996",390.6,390.45,390.6,390.6,0.04%
"Apr 18, 1996",390.45,391.25,390.45,390.45,-0.18%
"Apr 17, 1996",391.15,391.35,391.15,391.15,-0.08%
"Apr 16, 1996",391.45,393.35,391.45,391.45,-0.48%
"Apr 15, 1996",393.35,394.55,393.35,393.35,-0.30%
"Apr 12, 1996",394.55,395.55,394.55,394.55,-0.23%
"Apr 11, 1996",395.45,395.35,395.45,395.45,0.05%
"Apr 10, 1996",395.25,394.75,395.25,395.25,0.19%
"Apr 09, 1996",394.5,397.7,394.5,394.5,-0.84%
"Apr 08, 1996",397.85,394.9,397.85,397.85,0.79%
"Apr 05, 1996",394.75,394.9,394.75,394.75,0.00%
"Apr 04, 1996",394.75,394.25,394.75,394.75,0.15%
"Apr 03, 1996",394.15,393.95,394.15,394.15,0.05%
"Apr 02, 1996",393.95,394.9,393.95,393.95,-0.25%
"Apr 01, 1996",394.95,395.3,394.95,394.95,-0.13%
"Mar 29, 1996",395.45,396.75,395.45,395.45,-0.26%
"Mar 28, 1996",396.5,400.25,396.5,396.5,-0.91%
"Mar 27, 1996",400.15,400.3,400.15,400.15,-0.01%
"Mar 26, 1996",400.2,398.05,400.2,400.2,0.34%
"Mar 25, 1996",398.85,398.15,398.85,398.85,0.13%
"Mar 22, 1996",398.35,397.95,398.35,398.35,0.09%
"Mar 21, 1996",398,395.95,398,398,0.52%
"Mar 20, 1996",395.95,395.3,395.95,395.95,0.15%
"Mar 19, 1996",395.35,395.55,395.35,395.35,-0.06%
"Mar 18, 1996",395.6,396.25,395.6,395.6,-0.15%
"Mar 15, 1996",396.2,395.7,396.2,396.2,0.13%
"Mar 14, 1996",395.7,396.8,395.7,395.7,-0.31%
"Mar 13, 1996",396.95,396.6,396.95,396.95,0.10%
"Mar 12, 1996",396.55,395.7,396.55,396.55,0.25%
"Mar 11, 1996",395.55,397.45,395.55,395.55,-0.39%
"Mar 08, 1996",397.1,395.55,397.1,397.1,0.42%
"Mar 07, 1996",395.45,393.4,395.45,395.45,0.56%
"Mar 06, 1996",393.25,393.85,393.25,393.25,-0.09%
"Mar 05, 1996",393.6,394.1,393.6,393.6,-0.09%
"Mar 04, 1996",393.95,398.9,393.95,393.95,-1.20%
"Mar 01, 1996",398.75,399.45,398.75,398.75,-0.25%
"Feb 29, 1996",399.75,400.15,399.75,399.75,-0.15%
"Feb 28, 1996",400.35,398.25,400.35,400.35,0.53%
"Feb 27, 1996",398.25,399.25,398.25,398.25,-0.20%
"Feb 26, 1996",399.05,398.05,399.05,399.05,0.20%
"Feb 23, 1996",398.25,399.55,398.25,398.25,-0.38%
"Feb 22, 1996",399.75,402.3,399.75,399.75,-0.62%
"Feb 21, 1996",402.25,399.25,402.25,402.25,0.75%
"Feb 20, 1996",399.25,405.85,399.25,399.25,-1.58%
"Feb 19, 1996",405.65,405.65,405.65,405.65,0.05%
"Feb 16, 1996",405.45,403.45,405.45,405.45,0.52%
"Feb 15, 1996",403.35,404.6,403.35,403.35,-0.22%
"Feb 14, 1996",404.25,404.05,404.25,404.25,0.09%
"Feb 13, 1996",403.9,401.35,403.9,403.9,0.70%
"Feb 12, 1996",401.1,405.3,401.1,401.1,-1.07%
"Feb 09, 1996",405.45,409.65,405.45,405.45,-0.99%
"Feb 08, 1996",409.5,408.95,409.5,409.5,0.21%
"Feb 07, 1996",408.65,412.35,408.65,408.65,-0.91%
"Feb 06, 1996",412.4,413.65,412.4,412.4,-0.31%
"Feb 05, 1996",413.7,415.6,413.7,413.7,-0.40%
"Feb 02, 1996",415.35,413.55,415.35,415.35,0.57%
"Feb 01, 1996",413,406.4,413,413,1.61%
"Jan 31, 1996",406.45,404.4,406.45,406.45,0.51%
"Jan 30, 1996",404.4,406.1,404.4,404.4,-0.41%
"Jan 29, 1996",406.05,405.9,406.05,406.05,0.05%
"Jan 26, 1996",405.85,406.65,405.85,405.85,-0.22%
"Jan 25, 1996",406.75,402.75,406.75,406.75,0.91%
"Jan 24, 1996",403.1,403.45,403.1,403.1,-0.10%
"Jan 23, 1996",403.5,403.4,403.5,403.5,0.05%
"Jan 22, 1996",403.3,399.25,403.3,403.3,0.98%
"Jan 19, 1996",399.4,396.25,399.4,399.4,0.67%
"Jan 18, 1996",396.75,399.65,396.75,396.75,-0.69%
"Jan 17, 1996",399.5,399.15,399.5,399.5,0.29%
"Jan 16, 1996",398.35,396.05,398.35,398.35,0.63%
"Jan 15, 1996",395.85,396.65,395.85,395.85,-0.09%
"Jan 12, 1996",396.2,397.95,396.2,396.2,-0.56%
"Jan 11, 1996",398.45,399.75,398.45,398.45,-0.36%
"Jan 10, 1996",399.9,396.45,399.9,399.9,0.90%
"Jan 09, 1996",396.35,396.4,396.35,396.35,-0.06%
"Jan 08, 1996",396.6,395.7,396.6,396.6,0.28%
"Jan 05, 1996",395.5,394.4,395.5,395.5,0.27%
"Jan 04, 1996",394.45,394.3,394.45,394.45,0.03%
"Jan 03, 1996",394.35,390.55,394.35,394.35,0.96%
"Jan 02, 1996",390.6,387.1,390.6,390.6,0.90%
"Dec 29, 1995",387.1,386.9,387.1,387.1,0.08%
"Dec 28, 1995",386.8,386.8,386.8,386.8,0.00%
"Dec 27, 1995",386.8,387.6,386.8,386.8,-0.22%
"Dec 26, 1995",387.65,387.35,387.65,387.65,0.04%
"Dec 25, 1995",387.5,387.5,387.5,387.5,0.06%
"Dec 22, 1995",387.25,388.1,387.25,387.25,-0.14%
"Dec 21, 1995",387.8,388.9,387.8,387.8,-0.24%
"Dec 20, 1995",388.75,387.45,388.75,388.75,0.35%
"Dec 19, 1995",387.4,387.9,387.4,387.4,-0.06%
"Dec 18, 1995",387.65,386.5,387.65,387.65,0.36%
"Dec 15, 1995",386.25,386.25,386.25,386.25,0.01%
"Dec 14, 1995",386.2,386.45,386.2,386.2,-0.06%
"Dec 13, 1995",386.45,388.35,386.45,386.45,-0.45%
"Dec 12, 1995",388.2,388.4,388.2,388.2,-0.04%
"Dec 11, 1995",388.35,389.8,388.35,388.35,-0.35%
"Dec 08, 1995",389.7,389,389.7,389.7,0.18%
"Dec 07, 1995",389,388.8,389,389,0.08%
"Dec 06, 1995",388.7,387.2,388.7,388.7,0.41%
"Dec 05, 1995",387.1,386,387.1,387.1,0.26%
"Dec 04, 1995",386.1,386.6,386.1,386.1,-0.03%
"Dec 01, 1995",386.2,387.25,386.2,386.2,-0.28%
"Nov 30, 1995",387.3,388.8,387.3,387.3,-0.39%
"Nov 29, 1995",388.8,389.2,388.8,388.8,0.01%
"Nov 28, 1995",388.75,385.35,388.75,388.75,0.91%
"Nov 27, 1995",385.25,383.45,385.25,385.25,0.42%
"Nov 24, 1995",383.65,382.75,383.65,383.65,0.21%
"Nov 23, 1995",382.85,382.8,382.85,382.85,0.01%
"Nov 22, 1995",382.8,385.3,382.8,382.8,-0.60%
"Nov 21, 1995",385.1,386.45,385.1,385.1,-0.38%
"Nov 20, 1995",386.55,386.85,386.55,386.55,-0.10%
"Nov 17, 1995",386.95,385.5,386.95,386.95,0.31%
"Nov 16, 1995",385.75,385.25,385.75,385.75,0.19%
"Nov 15, 1995",385,385.45,385,385,-0.14%
"Nov 14, 1995",385.55,387.4,385.55,385.55,-0.44%
"Nov 13, 1995",387.25,388.9,387.25,387.25,-0.51%
"Nov 10, 1995",389.24,385.85,389.24,389.24,0.90%
"Nov 09, 1995",385.75,385.05,385.75,385.75,0.17%
"Nov 08, 1995",385.1,384.75,385.1,385.1,0.06%
"Nov 07, 1995",384.85,382.35,384.85,384.85,0.60%
"Nov 06, 1995",382.55,382.65,382.55,382.55,0.05%
"Nov 03, 1995",382.35,382.9,382.35,382.35,-0.10%
"Nov 02, 1995",382.75,382.4,382.75,382.75,0.10%
"Nov 01, 1995",382.35,382.55,382.35,382.35,-0.05%
"Oct 31, 1995",382.55,382.15,382.55,382.55,0.10%
"Oct 30, 1995",382.15,382.1,382.15,382.15,-0.04%
"Oct 27, 1995",382.3,382.65,382.3,382.3,-0.09%
"Oct 26, 1995",382.65,382.9,382.65,382.65,-0.03%
"Oct 25, 1995",382.75,382.4,382.75,382.75,0.10%
"Oct 24, 1995",382.35,382.5,382.35,382.35,-0.01%
"Oct 23, 1995",382.4,382.2,382.4,382.4,0.01%
"Oct 20, 1995",382.35,382.05,382.35,382.35,0.10%
"Oct 19, 1995",381.95,383.6,381.95,381.95,-0.47%
"Oct 18, 1995",383.75,383.7,383.75,383.75,0.00%
"Oct 17, 1995",383.75,383.85,383.75,383.75,0.00%
"Oct 16, 1995",383.75,384.25,383.75,383.75,-0.09%
"Oct 13, 1995",384.1,384.55,384.1,384.1,-0.12%
"Oct 12, 1995",384.55,384.75,384.55,384.55,-0.03%
"Oct 11, 1995",384.65,384.95,384.65,384.65,-0.09%
"Oct 10, 1995",385,385.2,385,385,-0.05%
"Oct 09, 1995",385.2,383.45,385.2,385.2,0.46%
"Oct 06, 1995",383.45,382.55,383.45,383.45,0.22%
"Oct 05, 1995",382.6,382.9,382.6,382.6,-0.07%
"Oct 04, 1995",382.85,382.4,382.85,382.85,0.12%
"Oct 03, 1995",382.4,382.2,382.4,382.4,0.12%
"Oct 02, 1995",381.95,383.3,381.95,381.95,-0.43%
"Sep 29, 1995",383.6,383.45,383.6,383.6,0.07%
"Sep 28, 1995",383.35,383.4,383.35,383.35,0.03%
"Sep 27, 1995",383.25,383.65,383.25,383.25,-0.13%
"Sep 26, 1995",383.75,383.05,383.75,383.75,0.21%
"Sep 25, 1995",382.95,382.8,382.95,382.95,0.05%
"Sep 22, 1995",382.75,384,382.75,382.75,-0.36%
"Sep 21, 1995",384.15,384,384.15,384.15,0.01%
"Sep 20, 1995",384.1,385.4,384.1,384.1,-0.30%
"Sep 19, 1995",385.25,385.85,385.25,385.25,-0.13%
"Sep 18, 1995",385.75,385.15,385.75,385.75,0.16%
"Sep 15, 1995",385.15,384.4,385.15,385.15,-0.05%
"Sep 14, 1995",385.35,384.4,385.35,385.35,0.27%
"Sep 13, 1995",384.3,384.8,384.3,384.3,-0.17%
"Sep 12, 1995",384.95,382.6,384.95,384.95,0.61%
"Sep 11, 1995",382.6,381.75,382.6,382.6,0.25%
"Sep 08, 1995",381.65,382.6,381.65,381.65,-0.20%
"Sep 07, 1995",382.4,380.05,382.4,382.4,0.61%
"Sep 06, 1995",380.1,379.7,380.1,380.1,0.01%
"Sep 05, 1995",380.05,379.75,380.05,380.05,0.07%
"Sep 04, 1995",379.8,380.65,379.8,379.8,-0.28%
"Sep 01, 1995",380.85,382.4,380.85,380.85,-0.42%
"Aug 31, 1995",382.45,381.5,382.45,382.45,0.24%
"Aug 30, 1995",381.55,382.05,381.55,381.55,-0.14%
"Aug 29, 1995",382.1,383.25,382.1,382.1,-0.30%
"Aug 28, 1995",383.25,383.15,383.25,383.25,0.05%
"Aug 25, 1995",383.05,383.45,383.05,383.05,-0.07%
"Aug 24, 1995",383.3,383.45,383.3,383.3,-0.01%
"Aug 23, 1995",383.35,383.2,383.35,383.35,0.03%
"Aug 22, 1995",383.25,384.7,383.25,383.25,-0.36%
"Aug 21, 1995",384.65,384.95,384.65,384.65,-0.06%
"Aug 18, 1995",384.9,384.65,384.9,384.9,0.12%
"Aug 17, 1995",384.45,382.6,384.45,384.45,0.46%
"Aug 16, 1995",382.7,385,382.7,382.7,-0.64%
"Aug 15, 1995",385.15,384.4,385.15,385.15,0.20%
"Aug 14, 1995",384.4,383.65,384.4,384.4,0.21%
"Aug 11, 1995",383.6,384.3,383.6,383.6,-0.22%
"Aug 10, 1995",384.45,384.7,384.45,384.45,-0.06%
"Aug 09, 1995",384.7,384.65,384.7,384.7,0.03%
"Aug 08, 1995",384.6,384,384.6,384.6,0.18%
"Aug 07, 1995",383.9,383.45,383.9,383.9,0.04%
"Aug 04, 1995",383.75,384.25,383.75,383.75,-0.16%
"Aug 03, 1995",384.35,383.05,384.35,384.35,0.35%
"Aug 02, 1995",383,383.2,383,383,-0.03%
"Aug 01, 1995",383.1,382.55,383.1,383.1,0.13%
"Jul 31, 1995",382.6,383.15,382.6,382.6,-0.17%
"Jul 28, 1995",383.25,383.5,383.25,383.25,-0.05%
"Jul 27, 1995",383.45,386.5,383.45,383.45,-0.79%
"Jul 26, 1995",386.5,386.05,386.5,386.5,0.14%
"Jul 25, 1995",385.95,386.95,385.95,385.95,-0.28%
"Jul 24, 1995",387.05,386.35,387.05,387.05,0.18%
"Jul 21, 1995",386.35,385.95,386.35,386.35,0.13%
"Jul 20, 1995",385.85,388.15,385.85,385.85,-0.62%
"Jul 19, 1995",388.25,389.25,388.25,388.25,-0.27%
"Jul 18, 1995",389.3,389.2,389.3,389.3,0.03%
"Jul 17, 1995",389.2,388.6,389.2,389.2,0.10%
"Jul 14, 1995",388.8,388.45,388.8,388.8,0.09%
"Jul 13, 1995",388.45,389.05,388.45,388.45,-0.08%
"Jul 12, 1995",388.75,385.85,388.75,388.75,0.76%
"Jul 11, 1995",385.8,385.7,385.8,385.8,0.03%
"Jul 10, 1995",385.7,385.8,385.7,385.7,0.00%
"Jul 07, 1995",385.7,384.75,385.7,385.7,0.31%
"Jul 06, 1995",384.5,384.1,384.5,384.5,0.13%
"Jul 05, 1995",384,384.8,384,384,-0.17%
"Jul 04, 1995",384.65,384.65,384.65,384.65,-0.03%
"Jul 03, 1995",384.75,384.65,384.75,384.75,0.09%
"Jun 30, 1995",384.4,388.05,384.4,384.4,-0.93%
"Jun 29, 1995",388,387.2,388,388,0.25%
"Jun 28, 1995",387.05,389.15,387.05,387.05,-0.55%
"Jun 27, 1995",389.2,389.15,389.2,389.2,-0.06%
"Jun 26, 1995",389.45,390,389.45,389.45,-0.12%
"Jun 23, 1995",389.9,389.7,389.9,389.9,0.01%
"Jun 22, 1995",389.85,390.45,389.85,389.85,-0.13%
"Jun 21, 1995",390.35,390.5,390.35,390.35,-0.08%
"Jun 20, 1995",390.65,391.25,390.65,390.65,-0.15%
"Jun 19, 1995",391.25,390.05,391.25,391.25,0.36%
"Jun 16, 1995",389.85,391.25,389.85,389.85,-0.28%
"Jun 15, 1995",390.95,387.75,390.95,390.95,0.79%
"Jun 14, 1995",387.9,386.45,387.9,387.9,0.39%
"Jun 13, 1995",386.4,387.2,386.4,386.4,-0.21%
"Jun 12, 1995",387.2,387.95,387.2,387.2,-0.19%
"Jun 09, 1995",387.95,386.35,387.95,387.95,0.38%
"Jun 08, 1995",386.5,385.75,386.5,386.5,0.10%
"Jun 07, 1995",386.1,384.6,386.1,386.1,0.42%
"Jun 06, 1995",384.5,384.2,384.5,384.5,0.05%
"Jun 05, 1995",384.3,383.55,384.3,384.3,0.20%
"Jun 02, 1995",383.55,384.35,383.55,383.55,-0.23%
"Jun 01, 1995",384.45,384.05,384.45,384.45,0.09%
"May 31, 1995",384.1,384.55,384.1,384.1,-0.04%
"May 30, 1995",384.25,386.95,384.25,384.25,-0.71%
"May 29, 1995",387,385.75,387,387,0.32%
"May 26, 1995",385.75,385.3,385.75,385.75,0.09%
"May 25, 1995",385.4,384,385.4,385.4,0.36%
"May 24, 1995",384,383.2,384,384,0.26%
"May 23, 1995",383,381.45,383,383,0.27%
"May 22, 1995",381.95,382.3,381.95,381.95,-0.08%
"May 19, 1995",382.25,383.35,382.25,382.25,-0.27%
"May 18, 1995",383.3,383.25,383.3,383.3,0.01%
"May 17, 1995",383.25,384.5,383.25,383.25,-0.33%
"May 16, 1995",384.5,383.5,384.5,384.5,-0.04%
"May 15, 1995",384.65,383.55,384.65,384.65,0.30%
"May 12, 1995",383.5,383.3,383.5,383.5,0.07%
"May 11, 1995",383.25,383.95,383.25,383.25,-0.14%
"May 10, 1995",383.8,383.7,383.8,383.8,0.07%
"May 09, 1995",383.55,389.65,383.55,383.55,-1.55%
"May 08, 1995",389.6,390.25,389.6,389.6,-0.37%
"May 05, 1995",391.05,391.45,391.05,391.05,-0.05%
"May 04, 1995",391.25,389.85,391.25,391.25,0.42%
"May 03, 1995",389.6,389.35,389.6,389.6,0.12%
"May 02, 1995",389.15,388.05,389.15,389.15,0.32%
"May 01, 1995",387.9,386.5,387.9,387.9,0.30%
"Apr 28, 1995",386.75,389.5,386.75,386.75,-0.64%
"Apr 27, 1995",389.25,386.25,389.25,389.25,0.78%
"Apr 26, 1995",386.25,390.1,386.25,386.25,-0.97%
"Apr 25, 1995",390.05,390.7,390.05,390.05,-0.08%
"Apr 24, 1995",390.35,390.85,390.35,390.35,0.08%
"Apr 21, 1995",390.05,392.05,390.05,390.05,-0.47%
"Apr 20, 1995",391.9,394.3,391.9,391.9,-0.65%
"Apr 19, 1995",394.45,396.25,394.45,394.45,-0.45%
"Apr 18, 1995",396.25,393.45,396.25,396.25,0.67%
"Apr 17, 1995",393.6,390.9,393.6,393.6,0.54%
"Apr 14, 1995",391.5,390.5,391.5,391.5,0.41%
"Apr 13, 1995",389.9,389.85,389.9,389.9,-0.01%
"Apr 12, 1995",389.95,390.55,389.95,389.95,-0.09%
"Apr 11, 1995",390.3,389.55,390.3,390.3,0.19%
"Apr 10, 1995",389.55,392.25,389.55,389.55,-0.79%
"Apr 07, 1995",392.65,393.55,392.65,392.65,-0.18%
"Apr 06, 1995",393.35,394.75,393.35,393.35,-0.34%
"Apr 05, 1995",394.7,392,394.7,394.7,0.74%
"Apr 04, 1995",391.8,392.15,391.8,391.8,-0.08%
"Apr 03, 1995",392.1,391.25,392.1,392.1,0.35%
"Mar 31, 1995",390.75,385.95,390.75,390.75,1.30%
"Mar 30, 1995",385.75,382.15,385.75,385.75,0.94%
"Mar 29, 1995",382.15,382.55,382.15,382.15,-0.12%
"Mar 28, 1995",382.6,381.9,382.6,382.6,0.18%
"Mar 27, 1995",381.9,382.4,381.9,381.9,-0.01%
"Mar 24, 1995",381.95,383.7,381.95,381.95,-0.49%
"Mar 23, 1995",383.85,382.55,383.85,383.85,0.33%
"Mar 22, 1995",382.6,382.2,382.6,382.6,0.17%
"Mar 21, 1995",381.95,382.65,381.95,381.95,-0.21%
"Mar 20, 1995",382.75,383.6,382.75,382.75,-0.17%
"Mar 17, 1995",383.4,384.45,383.4,383.4,-0.26%
"Mar 16, 1995",384.4,386.55,384.4,384.4,-0.52%
"Mar 15, 1995",386.4,386,386.4,386.4,0.17%
"Mar 14, 1995",385.75,385.05,385.75,385.75,0.19%
"Mar 13, 1995",385,382.55,385,385,0.82%
"Mar 10, 1995",381.85,381,381.85,381.85,0.12%
"Mar 09, 1995",381.4,379.7,381.4,381.4,0.39%
"Mar 08, 1995",379.9,383.7,379.9,379.9,-1.05%
"Mar 07, 1995",383.95,379.05,383.95,383.95,1.33%
"Mar 06, 1995",378.9,376.85,378.9,378.9,0.60%
"Mar 03, 1995",376.65,376.65,376.65,376.65,0.00%
"Mar 02, 1995",376.65,374.75,376.65,376.65,0.47%
"Mar 01, 1995",374.9,377.2,374.9,374.9,-0.52%
"Feb 28, 1995",376.85,376.45,376.85,376.85,0.13%
"Feb 27, 1995",376.35,377,376.35,376.35,-0.07%
"Feb 24, 1995",376.6,379.2,376.6,376.6,-0.69%
"Feb 23, 1995",379.2,379.5,379.2,379.2,-0.08%
"Feb 22, 1995",379.5,378.55,379.5,379.5,0.30%
"Feb 21, 1995",378.35,379.4,378.35,378.35,-0.28%
"Feb 20, 1995",379.4,378.9,379.4,379.4,0.25%
"Feb 17, 1995",378.45,376.6,378.45,378.45,0.54%
"Feb 16, 1995",376.4,376.35,376.4,376.4,0.01%
"Feb 15, 1995",376.35,376.35,376.35,376.35,0.07%
"Feb 14, 1995",376.1,375.25,376.1,376.1,0.17%
"Feb 13, 1995",375.45,376.25,375.45,375.45,-0.15%
"Feb 10, 1995",376,376,376,376,-0.01%
"Feb 09, 1995",376.05,375.6,376.05,376.05,0.11%
"Feb 08, 1995",375.65,374.55,375.65,375.65,0.31%
"Feb 07, 1995",374.5,375.7,374.5,374.5,-0.31%
"Feb 06, 1995",375.65,375.65,375.65,375.65,-0.08%
"Feb 03, 1995",375.95,376.3,375.95,375.95,-0.13%
"Feb 02, 1995",376.45,376.1,376.45,376.45,0.08%
"Feb 01, 1995",376.15,375,376.15,376.15,0.29%
"Jan 31, 1995",375.05,376.9,375.05,375.05,-0.48%
"Jan 30, 1995",376.85,376.95,376.85,376.85,-0.04%
"Jan 27, 1995",377,381.55,377,377,-1.21%
"Jan 26, 1995",381.6,380.9,381.6,381.6,0.20%
"Jan 25, 1995",380.85,381.55,380.85,380.85,-0.20%
"Jan 24, 1995",381.6,381.4,381.6,381.6,0.12%
"Jan 23, 1995",381.15,385.45,381.15,381.15,-0.99%
"Jan 20, 1995",384.95,383.05,384.95,384.95,0.44%
"Jan 19, 1995",383.25,382.25,383.25,383.25,0.25%
"Jan 18, 1995",382.3,380.25,382.3,382.3,0.51%
"Jan 17, 1995",380.35,377.75,380.35,380.35,0.69%
"Jan 16, 1995",377.75,379.1,377.75,377.75,-0.22%
"Jan 13, 1995",378.6,380.2,378.6,378.6,-0.42%
"Jan 12, 1995",380.2,376.5,380.2,380.2,0.97%
"Jan 11, 1995",376.55,374.7,376.55,376.55,0.49%
"Jan 10, 1995",374.7,373.5,374.7,374.7,0.38%
"Jan 09, 1995",373.3,371.6,373.3,373.3,0.36%
"Jan 06, 1995",371.95,375.8,371.95,371.95,-0.96%
"Jan 05, 1995",375.55,375,375.55,375.55,0.27%
"Jan 04, 1995",374.55,379.75,374.55,374.55,-1.36%
"Jan 03, 1995",379.7,383.25,379.7,379.7,-0.90%
"Jan 02, 1995",383.15,383.15,383.15,383.15,0.08%
"Dec 30, 1994",382.85,382.55,382.85,382.85,0.08%
"Dec 29, 1994",382.55,383.45,382.55,382.55,-0.34%
"Dec 28, 1994",383.85,381.55,383.85,383.85,0.59%
"Dec 27, 1994",381.6,381.1,381.6,381.6,0.16%
"Dec 26, 1994",381,381,381,381,0.17%
"Dec 23, 1994",380.35,380.95,380.35,380.35,-0.16%
"Dec 22, 1994",380.95,381.7,380.95,380.95,-0.24%
"Dec 21, 1994",381.85,382,381.85,381.85,0.00%
"Dec 20, 1994",381.85,379.95,381.85,381.85,0.49%
"Dec 19, 1994",380,378.7,380,380,0.20%
"Dec 16, 1994",379.25,380,379.25,379.25,-0.33%
"Dec 15, 1994",380.5,378.95,380.5,380.5,0.38%
"Dec 14, 1994",379.05,378,379.05,379.05,0.28%
"Dec 13, 1994",378,377.7,378,378,0.01%
"Dec 12, 1994",377.95,377.4,377.95,377.95,0.16%
"Dec 09, 1994",377.35,377.25,377.35,377.35,0.01%
"Dec 08, 1994",377.3,376.7,377.3,377.3,0.15%
"Dec 07, 1994",376.75,376.6,376.75,376.75,0.05%
"Dec 06, 1994",376.55,375.85,376.55,376.55,0.13%
"Dec 05, 1994",376.05,376.9,376.05,376.05,-0.20%
"Dec 02, 1994",376.8,379.55,376.8,376.8,-0.74%
"Dec 01, 1994",379.6,380.85,379.6,379.6,-0.43%
"Nov 30, 1994",381.25,383,381.25,381.25,-0.50%
"Nov 29, 1994",383.15,383.3,383.15,383.15,-0.04%
"Nov 28, 1994",383.3,385.2,383.3,383.3,-0.45%
"Nov 25, 1994",385.05,384.5,385.05,385.05,0.14%
"Nov 24, 1994",384.5,384.45,384.5,384.5,-0.05%
"Nov 23, 1994",384.7,383.6,384.7,384.7,0.27%
"Nov 22, 1994",383.65,383.55,383.65,383.65,0.07%
"Nov 21, 1994",383.4,384.25,383.4,383.4,-0.25%
"Nov 18, 1994",384.35,385.7,384.35,384.35,-0.29%
"Nov 17, 1994",385.45,386.3,385.45,385.45,-0.23%
"Nov 16, 1994",386.35,386.5,386.35,386.35,-0.05%
"Nov 15, 1994",386.55,384.95,386.55,386.55,0.43%
"Nov 14, 1994",384.9,385.1,384.9,384.9,-0.09%
"Nov 11, 1994",385.25,385.15,385.25,385.25,0.04%
"Nov 10, 1994",385.1,383.8,385.1,385.1,0.30%
"Nov 09, 1994",383.95,384.2,383.95,383.95,-0.05%
"Nov 08, 1994",384.15,382.45,384.15,384.15,0.43%
"Nov 07, 1994",382.5,383.75,382.5,382.5,-0.27%
"Nov 04, 1994",383.55,383.45,383.55,383.55,0.00%
"Nov 03, 1994",383.55,384.7,383.55,383.55,-0.23%
"Nov 02, 1994",384.45,384.7,384.45,384.45,0.00%
"Nov 01, 1994",384.45,383.95,384.45,384.45,0.12%
"Oct 31, 1994",384,386.8,384,384,-0.81%
"Oct 28, 1994",387.15,388.25,387.15,387.15,-0.24%
"Oct 27, 1994",388.1,389.15,388.1,388.1,-0.26%
"Oct 26, 1994",389.1,389.25,389.1,389.1,-0.06%
"Oct 25, 1994",389.35,389.7,389.35,389.35,-0.08%
"Oct 24, 1994",389.65,390.75,389.65,389.65,-0.31%
"Oct 21, 1994",390.85,391,390.85,390.85,-0.05%
"Oct 20, 1994",391.05,390.3,391.05,391.05,0.19%
"Oct 19, 1994",390.3,388.95,390.3,390.3,0.33%
"Oct 18, 1994",389,389.95,389,389,-0.24%
"Oct 17, 1994",389.95,388.15,389.95,389.95,0.59%
"Oct 14, 1994",387.65,387.1,387.65,387.65,0.21%
"Oct 13, 1994",386.85,388.25,386.85,386.85,-0.31%
"Oct 12, 1994",388.05,388.05,388.05,388.05,0.03%
"Oct 11, 1994",387.95,390.65,387.95,387.95,-0.69%
"Oct 10, 1994",390.65,391.45,390.65,390.65,-0.15%
"Oct 07, 1994",391.25,392.35,391.25,391.25,-0.28%
"Oct 06, 1994",392.35,391.75,392.35,392.35,0.11%
"Oct 05, 1994",391.9,392.85,391.9,391.9,-0.19%
