,predicted_volatility,actual_volatility
0,0.7423391342163086,2.3220910584672843
1,0.707945704460144,2.325271699469104
2,0.6781403422355652,2.3372289033157427
3,0.6586907505989075,2.3557156623775364
4,0.651687502861023,2.350619438107745
5,0.6558151841163635,2.351450476836493
6,0.6675007343292236,2.3582994400947603
7,0.6827141642570496,2.360780721374569
8,0.6979976892471313,2.3874164233312234
9,0.7110927104949951,2.396396972379873
10,0.721182107925415,2.4000597471784784
11,0.7282397150993347,2.4055624478708633
12,0.7324092984199524,2.3833335635157984
13,0.7336050868034363,2.389931359302858
14,0.7323519587516785,2.2010248257944878
15,0.7256470322608948,2.196418299234409
16,0.712199330329895,2.191272932593751
17,0.6935348510742188,2.094282554389655
18,0.673359751701355,2.0870316953776546
19,0.6511059403419495,2.085725883192729
20,0.6297382116317749,2.091332541580203
21,0.611476480960846,2.102932329123194
22,0.5992265343666077,2.0814797982628988
23,0.5932509303092957,2.134270757520239
24,0.5935946106910706,2.23250494293682
25,0.6013169884681702,2.2331137761785933
26,0.6155857443809509,2.2898605089509845
27,0.6348593831062317,2.261799625802916
28,0.655829906463623,2.218348527697073
29,0.673843502998352,2.2748417169001174
30,0.6869370341300964,2.277806201743949
31,0.6947332620620728,2.2067055628548826
32,0.6963949799537659,2.187662118566866
33,0.6920340061187744,2.1861875275671983
34,0.6827333569526672,2.212493164462405
35,0.6724546551704407,2.2158445124154373
36,0.6625568866729736,2.221546144104001
37,0.6550489664077759,2.2357785331730624
38,0.6516854763031006,2.223654252473562
39,0.6516308188438416,2.2217430971223604
40,0.653881311416626,2.226959527072695
41,0.6573355197906494,2.289827926746094
42,0.6622442007064819,2.2826705611076044
43,0.6686856746673584,2.4167272466898906
44,0.6780751943588257,2.4290265447534165
45,0.6909351944923401,2.425990938271881
46,0.706658661365509,2.582532173865867
47,0.7254824042320251,2.5622833304042545
48,0.7467242479324341,2.9240777333361234
49,0.7752066850662231,3.0442617009116284
50,0.8140416741371155,3.0403309630986732
51,0.86119145154953,3.0360278532290508
52,0.909903883934021,3.031713430258554
53,0.95157790184021,3.1799334794000393
54,0.983613908290863,3.156479133993854
55,1.0049515962600708,3.185195638925596
56,1.0167455673217773,3.211277217562695
57,1.021295428276062,3.228610539980623
58,1.0212562084197998,3.218733930670585
59,1.0186920166015625,3.2165543638753165
60,1.0147923231124878,3.2188126896565756
61,1.0104888677597046,3.196895318749121
62,1.0057284832000732,3.2015800437863837
63,1.0013786554336548,3.2956440040615873
64,0.9992544651031494,3.650586134449317
65,1.0096911191940308,3.662085785733638
66,1.0367004871368408,3.676296968229388
67,1.0759952068328857,3.673297465536537
68,1.1203891038894653,3.700831032396659
69,1.1594160795211792,3.720629733095179
70,1.1892149448394775,3.831831873575343
71,1.2106375694274902,3.832462206288271
72,1.2249152660369873,3.832524255941468
73,1.2332268953323364,3.7576438017325495
74,1.2340047359466553,3.8564839453068975
75,1.2311056852340698,3.858577605739483
76,1.2270987033843994,3.8414511460509453
77,1.2234688997268677,3.8564868408219297
78,1.2212036848068237,3.857106249702594
79,1.2206804752349854,3.8885666545172213
80,1.2223361730575562,3.88748732373728
81,1.2259435653686523,3.874510096394912
82,1.2305244207382202,3.9551315819630113
83,1.236794352531433,3.974774847367001
84,1.2449572086334229,4.01217296267344
85,1.254180669784546,4.04456896691409
86,1.266313910484314,4.037889630905088
87,1.2794779539108276,4.0391712382371345
88,1.2914810180664062,4.076410349710176
89,1.3013139963150024,4.103845695837937
90,1.309306025505066,4.112005899069117
91,1.3153752088546753,4.074982410314405
92,1.3192354440689087,4.078512415796814
93,1.3203809261322021,3.9959573129522394
94,1.3173187971115112,3.981655690113881
95,1.3087561130523682,3.9820163641045467
96,1.2969216108322144,3.977228137444021
97,1.284372091293335,4.009605823654235
98,1.2741286754608154,3.830792112329543
99,1.2638180255889893,3.725869976585032
100,1.2492364645004272,3.7041685960235444
101,1.229556918144226,3.700884614505107
102,1.2071409225463867,3.714592212269509
103,1.1857147216796875,3.648915825866711
104,1.1677604913711548,3.6581795813328024
105,1.154631495475769,3.6567669956388427
106,1.1469130516052246,3.739385389227564
107,1.1464107036590576,3.8133718782776893
108,1.1546355485916138,3.8211085939553535
109,1.1703115701675415,3.8550466560573082
110,1.1908583641052246,3.8640062433460542
111,1.212653636932373,3.8670410491013274
112,1.2321946620941162,3.9996796162775774
113,1.2497930526733398,3.9029776781558194
114,1.2636829614639282,3.605988475513065
115,1.2642645835876465,3.6179550253629875
116,1.2485263347625732,3.6019453222278672
117,1.2198864221572876,3.6062140653386896
118,1.185340166091919,3.5718720991793984
119,1.1526421308517456,3.6336768549875393
120,1.127751111984253,3.50763988708105
121,1.110756516456604,3.5099037549936716
122,1.100461721420288,3.51321972569309
123,1.0954571962356567,3.5091957135514296
124,1.094782829284668,3.3580245862040923
125,1.0931966304779053,3.3593808829926917
126,1.0880820751190186,3.3497304996882487
127,1.0789052248001099,3.33621008319093
128,1.0672718286514282,3.3420370369544936
129,1.055914282798767,3.260058216317226
130,1.0448329448699951,3.263894484626722
131,1.0345126390457153,3.2633601386694715
132,1.0256470441818237,3.355682955206658
133,1.020330548286438,3.32975207952449
134,1.020772933959961,3.2756843679208267
135,1.0256747007369995,3.238329676251771
136,1.0296015739440918,3.2379891986575577
137,1.0307210683822632,3.2344439003546785
138,1.0285462141036987,3.188374482654324
139,1.023133397102356,3.1434839411306235
140,1.0138158798217773,3.209223750240495
141,1.004279613494873,3.2136182871620522
142,0.9963517189025879,3.199769005612897
143,0.9913272261619568,3.1881091947275517
144,0.9891276359558105,3.1914764401290032
145,0.9898689985275269,3.193172478257184
146,0.9916871190071106,3.012754125247539
147,0.9899067878723145,2.940478759199821
148,0.9804995656013489,2.9677105893694544
149,0.9639806747436523,2.901375038924806
150,0.9429509043693542,3.0094269820522994
151,0.9226712584495544,2.9910869484039426
152,0.907672643661499,3.006644496524031
153,0.8998211622238159,2.9874313327388125
154,0.8994065523147583,2.9629869298680718
155,0.9039039015769958,2.9610777448842978
156,0.9102320075035095,2.839856908970393
157,0.9133443832397461,2.7299022381326217
158,0.9084631204605103,2.7348591868058025
159,0.8951798677444458,2.6994264168374977
160,0.8755384087562561,2.69530842732171
161,0.8527328968048096,2.694240859031762
162,0.831343948841095,2.5118768179185063
163,0.8109174966812134,2.5152936388368214
164,0.7911421060562134,2.5215123549390053
165,0.7729793787002563,2.5281171919235548
166,0.7582154273986816,2.5379260151780225
167,0.7494950294494629,2.5711344539897807
168,0.7471529245376587,2.704989879937487
169,0.7530220746994019,2.6229223209364663
170,0.7660191655158997,2.6323530935796087
171,0.78151935338974,2.720844296023298
172,0.798592209815979,2.7229881851557076
173,0.8152642250061035,2.7471530892089877
174,0.8304481506347656,2.7527402571410065
175,0.8430293798446655,2.7473322496271484
176,0.8518708348274231,2.7528683635926385
177,0.8573798537254333,2.751580357364443
178,0.8595983982086182,2.7474419624469832
179,0.8583790063858032,2.7668533626513145
180,0.8554183840751648,2.872788093724635
181,0.8540937900543213,2.878209767779137
182,0.8566307425498962,2.6424579190334403
183,0.8591105937957764,2.6422720180939034
184,0.856080174446106,2.7163061797226673
185,0.8482521772384644,2.6999650278402805
186,0.8380354046821594,2.7023738880826014
187,0.8281012773513794,2.6969378507444497
188,0.8202028274536133,2.6882236871144474
189,0.8145099878311157,2.777204120428441
190,0.8142257928848267,2.702238526090749
191,0.8175404667854309,2.6989917052445387
192,0.8218803405761719,2.669426589001722
193,0.8254346251487732,2.659632394026578
194,0.8264850974082947,2.6604042736872953
195,0.8249067068099976,2.673676690256117
196,0.821747362613678,2.672382792101778
197,0.8181553483009338,2.6709703157237152
198,0.8151090145111084,2.6336324274110394
199,0.8123470544815063,2.6341524216999606
200,0.8094229102134705,2.5506454830590983
201,0.8041465282440186,2.5540667344551062
202,0.796684980392456,2.535130948036881
203,0.7887974977493286,2.5402325688585443
204,0.7800602316856384,2.5367834051774927
205,0.7715168595314026,2.533717031335135
206,0.7649499177932739,2.5845306002001305
207,0.7618533968925476,2.5423913328626315
208,0.7620070576667786,2.577419792087103
209,0.7650250196456909,2.5827366455110816
210,0.7695721387863159,2.565267614559595
211,0.7753212451934814,2.5619807221850914
212,0.780332624912262,2.549199730353551
213,0.7836096882820129,2.542898662469074
214,0.7844648361206055,2.545815240363761
215,0.7831075191497803,2.492668769722364
216,0.7791533470153809,2.480634605037325
217,0.7727838158607483,2.428270939679053
218,0.763811469078064,2.279263061238711
219,0.7502380013465881,2.301742757011188
220,0.7321560978889465,2.295025682358938
221,0.7124571204185486,2.1833462645181765
222,0.691519558429718,2.181045210794154
223,0.6709907054901123,2.1582794041828923
224,0.6522764563560486,2.149027892237401
225,0.6368539929389954,2.1575287987570695
226,0.6259477138519287,2.1502248354607336
227,0.6196231842041016,2.1790245233856456
228,0.6186829209327698,2.5676964952725156
229,0.6294528245925903,2.5473621411208613
230,0.6548575162887573,2.4022220017060323
231,0.6887980103492737,2.383620107690269
232,0.7219343781471252,2.4142395125986913
233,0.7476311922073364,2.4105676092385946
234,0.7626621127128601,2.3499785196757563
235,0.7658198475837708,2.349348776469409
236,0.7590467929840088,2.3593806688066836
237,0.7456713318824768,2.383564273100265
238,0.7305322885513306,2.3965878237272302
239,0.7181522250175476,2.31582141500328
240,0.7080097198486328,2.3134198941185944
241,0.7000033259391785,2.3252347919261025
242,0.694682776927948,2.3354150038541523
243,0.6914671659469604,2.3829628820105055
244,0.6914842128753662,2.38508480086948
245,0.6949570178985596,2.4706841312600534
246,0.7027886509895325,2.477958528824338
247,0.7148447632789612,2.4754356612446595
248,0.7290894389152527,2.4792830780479767
249,0.7409335374832153,2.475805123926672
250,0.751196563243866,2.5343070911790897
251,0.7603627443313599,2.6354035420848225
252,0.7696473598480225,2.6531056225511453
253,0.7802693247795105,2.651806020356457
254,0.7922205328941345,2.6961289656478664
255,0.805254340171814,2.7422748881902037
256,0.8186003565788269,2.6714647803503455
257,0.8297369480133057,2.6959077410505414
258,0.8370229601860046,2.6511934620769493
259,0.8391777873039246,2.6530764932119975
260,0.836836576461792,2.659007505934943
261,0.8308692574501038,2.6755285431842735
262,0.8235245943069458,2.6741583997021015
263,0.8168441653251648,2.6656912272373945
264,0.8116780519485474,2.6579695201136366
265,0.8085158467292786,2.7135770770848895
266,0.8077569007873535,2.7247102214574874
267,0.8104049563407898,2.7243974590192033
268,0.8159387111663818,2.7226883676669376
269,0.8229665160179138,2.6796236253953825
270,0.8291237950325012,2.737747307906273
271,0.8335816264152527,2.7773301412693563
272,0.8371890783309937,2.789954492737958
273,0.8415325284004211,2.790683552940315
274,0.8468385934829712,2.805759516603176
275,0.8525161743164062,2.8079924946134796
276,0.8579400777816772,2.939917008965173
277,0.8658789396286011,2.9249857164126327
278,0.8761938810348511,2.6199476448587586
279,0.8816702961921692,2.6231907365286045
280,0.8768757581710815,2.6485433228974102
281,0.8623036742210388,2.646772401572235
282,0.8418624997138977,2.7842692839240675
283,0.8234528303146362,2.7787699013594005
284,0.8126408457756042,2.80565563385312
285,0.8117387890815735,2.8075114005910615
286,0.8193185329437256,2.8010150342801383
287,0.8323453068733215,2.866674120145581
288,0.8483409285545349,2.8434058170653205
289,0.8642719984054565,2.8455566345692898
290,0.8778455257415771,2.8887880039692013
291,0.8878258466720581,2.8909931734670944
292,0.8945397138595581,2.9019870810468684
293,0.8987619876861572,2.897384478275306
294,0.9009819626808167,2.898909920136179
295,0.9014835357666016,2.863899849659373
296,0.8999929428100586,2.833646014298149
