,predicted_volatility,actual_volatility
185,3.07650089263916,3.0958901165435027
186,3.0788016319274902,2.8456283873486314
187,3.073155641555786,2.630268573853622
188,3.0507733821868896,2.7137518970069703
189,3.0087172985076904,2.7494990539559265
190,2.950047016143799,2.7489761598153466
191,2.8807995319366455,2.7684735622256382
192,2.808788299560547,2.641716751216339
193,2.7401461601257324,2.6393796482819605
194,2.678666591644287,2.6402541659013066
195,2.627007484436035,2.6274054017523065
196,2.5864784717559814,2.5483104610246707
197,2.555595636367798,2.4459667338906983
198,2.5303955078125,2.426837729037229
199,2.5069215297698975,2.3614850612315195
200,2.481393814086914,2.3025822457582072
201,2.450993776321411,2.320815113517631
202,2.4151828289031982,2.3080247201366038
203,2.375105857849121,2.301308084509764
204,2.3338606357574463,2.343054778408919
205,2.2955009937286377,2.34549494704581
206,2.2635645866394043,2.402174752093853
207,2.24035906791687,2.413377921398187
208,2.2296195030212402,2.3727355788343494
209,2.2335312366485596,2.3731577495619667
210,2.248091459274292,2.3123209126390574
211,2.2677602767944336,2.292620243246471
212,2.287355899810791,2.29600414156932
213,2.301687717437744,2.3336217115315208
214,2.3108701705932617,2.313339927840963
215,2.3144772052764893,2.2089495134428034
216,2.3110618591308594,2.2088410015662605
217,2.2997686862945557,2.177527725285098
218,2.2810816764831543,2.1474128975163853
219,2.256796360015869,2.076808823505296
220,2.226785182952881,1.9994851932883584
221,2.191004991531372,1.986425655323517
222,2.150613784790039,2.0151431357411593
223,2.107210159301758,2.0069060213736147
224,2.0637400150299072,1.9918889423956825
225,2.023387908935547,1.9686069533087178
226,1.987593173980713,1.939286709540019
227,1.9577174186706543,1.9383277767418368
228,1.9333720207214355,1.9573630479573205
229,1.914434790611267,1.9791980178328543
230,1.9020086526870728,1.9323012181869492
231,1.8947786092758179,2.3857783638127987
232,1.9001266956329346,2.395690786900348
233,1.9247807264328003,2.4698829090423433
234,1.9730408191680908,2.468361233303996
235,2.043348550796509,2.4726711761561657
236,2.1297402381896973,2.4145773873260903
237,2.2241098880767822,2.423672395584902
238,2.3154704570770264,2.3553491480866167
239,2.393526315689087,2.3324251965611604
240,2.4503140449523926,2.333458690624074
241,2.4826278686523438,2.2931319562288115
242,2.4910662174224854,2.2821648726526176
243,2.4785125255584717,2.2910295763714448
244,2.449469804763794,2.309975197435149
245,2.4105031490325928,2.3299233791348373
246,2.368581533432007,2.3583841613322925
247,2.330221652984619,2.345607462349584
248,2.30017352104187,2.3086676593565745
249,2.280045986175537,2.3292385109456863
250,2.2696614265441895,2.3070041548595754
251,2.266709089279175,2.2919025546669123
252,2.2724602222442627,2.292155702263153
253,2.2781054973602295,2.2842545257224702
254,2.282484531402588,2.2629698617790877
255,2.2833986282348633,2.2698054804280603
256,2.280726671218872,2.233710790528063
257,2.2738797664642334,2.2681988908232893
258,2.2647509574890137,2.2661577721654678
259,2.25408935546875,2.2726023020094126
260,2.244147539138794,2.272440498183955
261,2.236341714859009,2.2778971211860157
262,2.231057643890381,2.2365891561444826
263,2.228198289871216,2.248978721804562
264,2.227180004119873,2.2414312772076874
265,2.2270920276641846,2.2461788682834647
266,2.2271804809570312,2.2462173132596712
267,2.2270545959472656,2.2435403747766447
268,2.226126194000244,2.3136350064303017
269,2.2257111072540283,2.3210424588967493
270,2.227996349334717,2.3420979277020364
271,2.2337634563446045,2.336779781143724
272,2.2434959411621094,2.3154446580371904
273,2.256321907043457,2.3182849025382275
274,2.270500421524048,2.3129803462140788
275,2.284118890762329,2.339026788028502
276,2.2964255809783936,2.3456285684693188
277,2.30653977394104,2.3687404059464923
278,2.31549072265625,2.347139658318285
279,2.3227577209472656,2.376403165083665
280,2.3289458751678467,2.3910159271964564
281,2.3347418308258057,1.8438529276419424
282,2.3304765224456787,1.8314079462454698
283,2.306731939315796,1.7171136583201319
284,2.2580177783966064,1.7158092367826872
285,2.183819055557251,1.7245833365136343
286,2.0895256996154785,1.6993214692493568
287,1.98335862159729,1.6638352263767233
288,1.8742820024490356,1.6669795065371107
289,1.771550178527832,1.7256921920785744
290,1.6824207305908203,1.719318601715569
291,1.6130688190460205,1.7323880546943544
292,1.5665669441223145,1.7228883285080676
293,1.543121099472046,1.7198651618645826
294,1.5406616926193237,1.6788868787488964
295,1.5539789199829102,1.6348734414957116
296,1.576585054397583,1.6150010706667286
297,1.6011624336242676,1.64402755254447
298,1.622899055480957,1.6504867486661083
299,1.6384761333465576,1.6228969529120845
300,1.6473853588104248,1.6069655408620085
301,1.649157166481018,1.549277119120049
302,1.637655258178711,1.6001343201084823
303,1.6239129304885864,1.6346241773954047
304,1.6088193655014038,1.6133590212894657
305,1.5960739850997925,1.70884810191731
306,1.5883539915084839,1.7132570116651955
307,1.5872550010681152,1.6877240825512085
308,1.593179702758789,1.6810232526153566
309,1.6055845022201538,1.6799345830868875
310,1.6228351593017578,1.6956013022414222
311,1.6414904594421387,1.7132088769573202
312,1.660117268562317,1.7125044107726684
313,1.677065372467041,1.6865128287258906
314,1.6911380290985107,1.6790976207911215
315,1.7008401155471802,1.739010413519335
316,1.7068955898284912,1.7403625217565801
317,1.7109041213989258,1.7450646615659633
318,1.714599370956421,1.680482143099608
319,1.7172008752822876,1.6697967902181856
320,1.7174681425094604,1.6678011111927786
321,1.7150471210479736,1.6724841799229266
322,1.709444284439087,1.6751798919418202
323,1.7026468515396118,1.6822811734547858
324,1.6949185132980347,1.6920160202091383
325,1.68661367893219,1.6666345867744328
326,1.6798944473266602,1.6333729400893562
327,1.6729620695114136,1.5831502450966417
328,1.6644530296325684,1.6042873248408847
329,1.6542493104934692,1.5628795944425267
330,1.6418603658676147,1.508306873113915
331,1.62650728225708,1.4763693507210165
332,1.607253074645996,1.488280833632598
333,1.584045648574829,1.482814045337914
334,1.5578150749206543,1.5267344234828928
335,1.5314737558364868,1.5177669984411677
336,1.508379340171814,1.5557665077416654
337,1.4900774955749512,1.5633848648608548
338,1.4786384105682373,1.6149912603965226
339,1.4749383926391602,1.570722156848095
340,1.4798600673675537,1.5897009742048245
341,1.4921848773956299,1.575437763085978
342,1.509558081626892,1.569207931734423
343,1.529013752937317,1.6050146882355685
344,1.5484669208526611,1.5995436418791842
345,1.5663098096847534,1.5851593867345986
346,1.580772042274475,1.572954797149256
347,1.5909696817398071,1.5747605971526732
348,1.5965031385421753,1.5778130666323993
349,1.5986894369125366,1.5804172875045912
350,1.5972052812576294,1.6080080726124026
351,1.5935145616531372,1.5987844512530056
352,1.589456558227539,1.5470470319573977
353,1.585729718208313,1.525556080620943
354,1.5812363624572754,1.5241660096815095
355,1.575833797454834,1.3881378330680418
356,1.56607186794281,1.428844203393664
357,1.5512940883636475,1.4288716828364794
358,1.531065821647644,1.4290726584909919
359,1.507327675819397,1.5722795453011205
360,1.4830876588821411,1.5559463312354989
361,1.4639549255371094,1.531910264129999
362,1.4521900415420532,1.534108158520306
363,1.4489891529083252,1.5411833766990222
364,1.4543932676315308,1.5429875079843378
365,1.4660313129425049,1.4775610748454482
366,1.4805635213851929,1.4734867602588841
367,1.4945961236953735,1.4815963656005764
368,1.505702257156372,1.4796838622523802
369,1.5123178958892822,1.4773825925517212
370,1.5139544010162354,1.5032862116577943
371,1.511769413948059,1.5056553318314665
372,1.5066611766815186,1.5169343898994665
373,1.5000557899475098,1.5288082398293743
374,1.4944703578948975,1.5152379609698614
375,1.4912525415420532,1.5120517275590828
376,1.4889675378799438,1.5027664114261274
377,1.4902231693267822,1.4998087121204215
378,1.493158221244812,1.538034825229817
379,1.4973334074020386,1.548829189428372
380,1.504394292831421,1.5474806282614424
381,1.5112659931182861,1.5645300059159788
382,1.5182303190231323,1.5665431454958862
383,1.5259026288986206,1.566308103585554
384,1.5341668128967285,1.5242637635146867
385,1.541847825050354,1.5248417742442166
386,1.5469751358032227,1.4760997706189865
387,1.5491410493850708,1.527511896663296
388,1.5481427907943726,1.4629303659527255
389,1.5432517528533936,1.4840917591022589
390,1.5347532033920288,1.479113020849652
391,1.5238211154937744,1.490444649198019
392,1.5113499164581299,1.4890880947957088
393,1.4989266395568848,1.4580938745970549
394,1.4873006343841553,1.4609056221309002
395,1.4765992164611816,1.4587248860187276
396,1.4673432111740112,1.472135557523801
397,1.4598362445831299,1.4535966618324418
398,1.4541786909103394,1.453378538986867
399,1.4506405591964722,1.4527189665507745
400,1.4482775926589966,1.4498021898677886
401,1.446553349494934,1.4503069850128945
402,1.4454721212387085,1.4418663357627812
403,1.4444444179534912,1.4412839428690274
404,1.443234920501709,1.4488583428601458
405,1.4413799047470093,1.5212713221572816
406,1.4410160779953003,1.4963400732419043
407,1.4424197673797607,1.5068152552447682
408,1.4476306438446045,1.5112730859065613
409,1.454701542854309,1.3410802247792726
410,1.4618542194366455,1.3627477993064496
411,1.4651836156845093,1.3623914233193497
412,1.4627130031585693,1.3781649251444659
413,1.4538301229476929,1.386875278836278
414,1.4394028186798096,1.383229296541481
415,1.4221080541610718,1.3908297778114942
416,1.404197335243225,1.4155077229597135
417,1.3883838653564453,1.4120597024766541
418,1.376081943511963,1.4133938842376834
419,1.3687337636947632,1.4202898332848477
420,1.3666096925735474,1.3991759535543302
421,1.3688851594924927,1.4167372415087731
422,1.3745341300964355,1.4084757124215763
423,1.3820748329162598,1.394668684975513
424,1.3901047706604004,1.3939087376180648
425,1.3973534107208252,1.4120683952103856
426,1.403916358947754,1.437353437068993
427,1.408273458480835,1.4450602893041689
428,1.4118728637695312,1.3833783351820703
429,1.4143500328063965,1.3761537961876242
430,1.412876844406128,1.3841261203921464
431,1.4107979536056519,1.3671645359034033
432,1.407184362411499,1.3539354882788146
433,1.4018888473510742,1.3755298584002171
434,1.3950594663619995,1.489750536450485
435,1.389040470123291,1.5128520222717776
436,1.3871185779571533,1.5442669720883275
437,1.3921470642089844,1.4859599785233275
438,1.4038684368133545,1.5461860888839332
439,1.421906590461731,1.5488927944317528
440,1.4449641704559326,1.5407623882581292
441,1.470453143119812,1.5262915210025676
442,1.496294379234314,1.508472505566718
443,1.51915442943573,1.5127267579368566
444,1.536879539489746,1.5120912567416285
445,1.5485635995864868,1.5286008273058156
446,1.554519772529602,1.5148427708584775
447,1.5553761720657349,1.5116528330602244
448,1.5518227815628052,1.523993028688879
449,1.5445268154144287,1.5246041258715701
450,1.5362005233764648,1.5833673985053633
451,1.5293192863464355,1.5831960814725852
452,1.5253901481628418,1.5860382562742668
453,1.5256450176239014,1.570778077556138
454,1.5304343700408936,1.565911306940268
455,1.5396127700805664,1.500350140958972
456,1.5487233400344849,1.4793066542019901
457,1.555006742477417,1.474250151229493
458,1.5552526712417603,1.469025996754998
459,1.550558090209961,1.472815933137829
460,1.5402419567108154,1.4486065611739292
461,1.5252197980880737,1.4546769412320923
462,1.507128119468689,1.463132763737384
463,1.4880523681640625,1.451903298610268
464,1.470125436782837,1.4515725038633642
465,1.454574465751648,1.4640987943477746
466,1.4426552057266235,1.4434533327489287
467,1.434128999710083,1.4720373328518557
468,1.4294182062149048,1.4629074961858912
469,1.4284727573394775,1.4611864734773676
470,1.4304161071777344,1.448478470283022
471,1.4349124431610107,1.4216510878781101
472,1.4392815828323364,1.417269070024045
473,1.4422250986099243,1.4630484267690456
474,1.4433903694152832,1.4584870697674353
475,1.44345223903656,1.4441274725859212
476,1.4420627355575562,1.4249303629019443
477,1.4402354955673218,1.4197985649531415
478,1.4380466938018799,1.4170656950830371
479,1.435246467590332,1.4180010249985138
480,1.4318807125091553,1.4099155489887434
481,1.4275404214859009,1.4098004818343082
482,1.4228992462158203,1.4523730339567131
483,1.4188328981399536,1.4378032090934905
484,1.415792465209961,1.3092582978128648
485,1.4124274253845215,1.3267088972319392
486,1.4071979522705078,1.2846543498933716
487,1.3979074954986572,1.2866567539364473
488,1.3845939636230469,1.222535071088728
489,1.3659526109695435,1.1928434813529163
490,1.341996431350708,1.2151346627203756
491,1.3137400150299072,1.2152844740669544
492,1.2831460237503052,1.2159742965073783
493,1.2531235218048096,1.2246165348778526
494,1.2267553806304932,1.2433256279456832
495,1.2052421569824219,1.2740025195808151
496,1.1904652118682861,1.2771793525290014
497,1.183563232421875,1.281088896229163
498,1.1848680973052979,1.2620229983447817
499,1.193085789680481,1.2888728295719256
500,1.2065308094024658,1.1890867139638834
501,1.2215484380722046,1.1890450789763378
502,1.2347067594528198,1.189258566207268
503,1.2439194917678833,1.231995318337726
504,1.2474122047424316,1.2319937353311745
505,1.2444679737091064,1.23275556517707
506,1.2394695281982422,1.2465877308833977
507,1.2330893278121948,1.3089895436520218
508,1.2286443710327148,1.319848899688011
509,1.227317214012146,1.3194035577932808
510,1.2311829328536987,1.3192979983395092
511,1.2410492897033691,1.3161257033891174
512,1.2552279233932495,1.3258884679208798
513,1.2720664739608765,1.3201623832769531
514,1.2897565364837646,1.329668689689662
515,1.306725263595581,1.3516574734608928
516,1.3220922946929932,1.3511440997964743
517,1.3348361253738403,1.3035169058649263
518,1.3441258668899536,1.3086173776385044
519,1.349068284034729,1.2977155342808242
520,1.3501734733581543,1.3319837299717392
521,1.3463245630264282,1.3315834772738495
522,1.3408674001693726,1.3281716626914206
523,1.3349552154541016,1.282712806740142
524,1.329375147819519,1.28434005614393
525,1.3231695890426636,1.2951272869460473
526,1.3165234327316284,1.2885395466127538
527,1.309843897819519,1.2918505687475417
528,1.3040354251861572,1.284559969058122
529,1.2982656955718994,1.3049928005121372
530,1.2929795980453491,1.3089157192050316
531,1.2889070510864258,1.3263822106976677
532,1.2867826223373413,1.281982528263329
533,1.2865829467773438,1.292243438580384
534,1.287496566772461,1.2877969384836547
535,1.2891029119491577,1.2500153288573648
536,1.290311574935913,1.2663946554401977
537,1.2899019718170166,1.3147324715672402
538,1.2877683639526367,1.3599944706134743
539,1.2866514921188354,1.368129314345954
540,1.2880029678344727,1.3770859635127002
541,1.2936902046203613,1.3771156413717631
542,1.3032556772232056,1.3873039688049416
543,1.316246509552002,1.37865186496617
544,1.3309557437896729,1.3714254743785543
545,1.3466825485229492,1.3544981742086055
546,1.3615155220031738,1.3640689082016724
547,1.3735839128494263,1.3558863425141372
548,1.382034182548523,1.3382943581709759
549,1.386029839515686,1.33299121313996
550,1.3858325481414795,1.3459190762766553
551,1.3816944360733032,1.374426630644748
552,1.3753371238708496,1.377917448876166
553,1.3676706552505493,1.3384175850931022
554,1.3607125282287598,1.3606037512333946
555,1.3549124002456665,1.4110324917941797
556,1.351088285446167,1.4173312415395063
557,1.3512603044509888,1.3687019875863142
558,1.355312705039978,1.3615968720113245
559,1.3615974187850952,1.354994752222383
560,1.3677983283996582,1.3608231703051836
561,1.372739315032959,1.3560835387112518
562,1.3755275011062622,1.3192402595259862
563,1.3755011558532715,1.3274136366470315
564,1.37208890914917,1.3269380061855969
565,1.365700602531433,1.2894886481126258
566,1.3564453125,1.282958636744979
567,1.3450839519500732,1.284288202384159
568,1.3319143056869507,1.2873887073112955
569,1.317808747291565,1.2905834620744934
570,1.3041578531265259,1.309776360326658
571,1.2925405502319336,1.3104007791562928
572,1.2841359376907349,1.3034060239649279
573,1.2789160013198853,1.3384562579167063
574,1.2768452167510986,1.3391230873794888
575,1.2792154550552368,1.3430801452903418
576,1.2858997583389282,1.3342423617244683
577,1.2950336933135986,1.352732216743859
578,1.3049885034561157,1.3458662289684218
579,1.3157033920288086,1.3406367352534276
580,1.326127052307129,1.3674938237796672
581,1.3359094858169556,1.3542575884574652
582,1.3443788290023804,1.3390138807564085
583,1.3505643606185913,1.3269987438109547
584,1.3547132015228271,1.3376695808750416
585,1.3564136028289795,1.3374795428123658
586,1.3553462028503418,1.3102596166639555
587,1.3522181510925293,1.2462199271628611
588,1.346299648284912,1.2377928146985615
589,1.3367884159088135,1.249163762843435
590,1.323692798614502,1.2021768734001927
591,1.3073065280914307,1.2056463738092884
592,1.287913203239441,1.1996353853779032
593,1.2665470838546753,1.2065861308799282
594,1.2453680038452148,1.215285522358632
595,1.2254078388214111,1.1738656955845512
596,1.207669973373413,1.1732624606784872
597,1.192409634590149,1.1854996449742603
598,1.1804097890853882,1.1853102677484069
599,1.1713539361953735,1.1638646500419634
600,1.164979338645935,1.1567999506921212
601,1.1610958576202393,1.1336540561953354
602,1.1578923463821411,1.1344532801068845
603,1.154546856880188,1.1211907537555632
604,1.1504672765731812,1.114561816272269
605,1.145567774772644,1.0637689088554134
606,1.1387522220611572,1.0377336278573606
607,1.1287320852279663,1.103227713858571
608,1.1158145666122437,1.1035540838612972
609,1.1026548147201538,1.1043466519851304
610,1.0910656452178955,1.1199877077764842
611,1.081534504890442,1.1138082510910363
612,1.0759958028793335,1.1055126713983088
613,1.0743060111999512,1.1402117076535905
614,1.0766421556472778,1.1336541461644905
615,1.0825046300888062,1.1613000292569269
616,1.0906801223754883,1.404141694337042
617,1.1051255464553833,1.4558324931487343
618,1.1298426389694214,1.448994732365631
619,1.1664706468582153,1.489205303531335
620,1.2145155668258667,1.4552560022823124
621,1.271187663078308,1.4584435147830868
622,1.3313058614730835,1.4807697933273505
623,1.3901935815811157,1.465849491263293
624,1.4427863359451294,1.4640138844780353
625,1.4855858087539673,1.4529360654228491
626,1.5157750844955444,1.4514146419933056
627,1.5334265232086182,1.431728295638128
628,1.5403445959091187,1.4415128348657178
629,1.5368249416351318,1.4309948260414789
630,1.525253176689148,1.3989666317407226
631,1.5080288648605347,1.4092939846634038
632,1.4871511459350586,1.4176363277743067
633,1.465130090713501,1.4263148223077342
634,1.44491708278656,1.4099936688334196
635,1.427325963973999,1.415621904280284
636,1.4138555526733398,1.4157169395627371
637,1.40738844871521,1.4375925796266444
638,1.4040189981460571,1.415930829435111
639,1.4025768041610718,1.3960114693754408
640,1.403038740158081,1.3863811138114617
641,1.40318763256073,1.3867552080402907
642,1.4029334783554077,1.385810346198426
643,1.4019612073898315,1.379102451339196
644,1.3993756771087646,1.3732809965316488
645,1.3954472541809082,1.3729066249981587
646,1.3902990818023682,1.371232931861278
647,1.3845207691192627,1.3595931635325458
648,1.3781763315200806,1.366751968230262
649,1.3721749782562256,1.3650024715724127
650,1.3665403127670288,1.366358676373798
651,1.3614017963409424,1.3722404728671291
652,1.3578407764434814,1.3909607520853795
653,1.3561776876449585,1.4237872160963985
654,1.357139229774475,1.4172949398762038
655,1.360756754875183,1.4186340666795516
656,1.3673412799835205,1.4266732975756538
657,1.3763024806976318,1.3679141299326472
658,1.3861924409866333,1.3680811004308524
659,1.3943673372268677,1.3666170968885447
660,1.3995389938354492,1.3682889824650462
661,1.401233196258545,1.3703623681651265
662,1.3996375799179077,1.3785442618313215
663,1.3954131603240967,1.351009390845489
664,1.3890851736068726,1.358106074907894
665,1.3814547061920166,1.3363479289036415
666,1.373079776763916,1.0819031497251506
667,1.3603917360305786,1.088091522623065
668,1.3397835493087769,1.087243263794757
669,1.309984803199768,1.0273784911114217
670,1.2706634998321533,1.0269749500589376
671,1.2235896587371826,1.0286872810365668
672,1.172044038772583,0.9897870832146379
673,1.1195906400680542,0.9999501512405957
674,1.0698217153549194,1.0061991449598608
675,1.025235891342163,1.0049073235750834
676,0.988533079624176,1.0048310099152198
677,0.9613145589828491,0.9995359905799893
678,0.9429119229316711,0.9976592854372097
679,0.9339419007301331,1.0099760563254658
680,0.9330727458000183,1.009896686916705
681,0.9386228919029236,1.0041506246736305
682,0.9485400915145874,0.988806619592588
683,0.9606283903121948,1.0085888385296753
684,0.9725217223167419,1.0084958516486926
685,0.9837202429771423,1.0073214827647283
686,0.9929149150848389,1.0533325490781746
687,0.9969918131828308,1.0181207802040741
688,1.001946210861206,1.030465563013414
689,1.0074063539505005,1.0335562158059646
690,1.0122270584106445,1.0309539334610578
691,1.0174341201782227,1.0301104000440726
692,1.0226072072982788,1.0283859845924703
693,1.0266655683517456,1.0408674477203228
694,1.0304861068725586,1.049830394590467
695,1.0339962244033813,1.0359012598246289
696,1.0369768142700195,1.0376771338603918
697,1.039380431175232,1.0293532612972367
698,1.0409469604492188,1.0269499858503883
699,1.041584849357605,1.0483301994492429
700,1.0417495965957642,1.0485718034860154
701,1.0415486097335815,1.0366713341875529
702,1.041113257408142,1.0170239161290089
703,1.0401479005813599,0.9695762158425948
704,1.0383163690567017,1.076124777439731
705,1.0357720851898193,1.081761111377818
706,1.0338209867477417,1.0737887632363887
707,1.0342917442321777,1.0694517158617498
708,1.0361366271972656,1.0768189592236157
709,1.040459156036377,1.0753602236720856
710,1.0466499328613281,1.1444470504839823
711,1.0549496412277222,1.1407085378698003
712,1.0656508207321167,1.1300613114455995
713,1.0783896446228027,1.1274116212202498
714,1.0925045013427734,1.1205659286320993
715,1.106591820716858,1.1208177796622574
716,1.1190122365951538,1.1065524787889192
717,1.1289434432983398,1.0289903692584756
718,1.134275197982788,1.0397444902645494
719,1.133836269378662,1.0597784389501623
720,1.1280039548873901,1.033269285282423
