Date,Bonds_10year,NASDAQ_100,NIKKEI_225,XAU_USD
1985-05-10,11.04,287.5,12527.30957,314.5
1985-05-13,11.04,288.100006,12541.530273,321.0
1985-05-14,10.87,287.700012,12504.200195,326.5
1985-05-15,10.89,288.5,12358.030273,322.7
1985-05-16,10.81,289.799988,12369.299805,320.1
1985-05-17,10.84,291.700012,12419.990234,322.5
1985-05-20,10.56,294.5,12559.099609,323.3
1985-05-21,10.6,293.899994,12650.370117,314.9
1985-05-22,10.62,293.0,12673.570313,316.3
1985-05-23,10.64,292.200012,12649.129883,315.4
1985-05-24,10.57,292.100006,12593.849609,314.7
1985-05-28,10.43,290.899994,12694.929688,311.3
1985-05-29,10.46,290.600006,12767.169922,312.0
1985-05-30,10.39,289.899994,12790.269531,314.6
1985-05-31,10.28,290.799988,12758.459961,314.0
1985-06-03,10.05,290.600006,12473.410156,318.1
1985-06-04,10.05,291.0,12583.30957,315.7
1985-06-05,9.83,291.799988,12693.209961,314.2
1985-06-06,9.89,291.899994,12716.110352,314.8
1985-06-07,10.19,291.0,12716.589844,314.3
1985-06-10,10.16,290.700012,12683.339844,312.0
1985-06-11,10.08,290.5,12758.929688,315.0
1985-06-12,10.16,289.700012,12748.009766,314.5
1985-06-13,10.21,286.899994,12717.160156,313.7
1985-06-14,9.98,288.0,12685.25,318.2
1985-06-17,9.97,287.399994,12769.280273,318.9
1985-06-18,9.9,287.899994,12741.110352,323.7
1985-06-19,10.04,288.200012,12773.589844,325.4
1985-06-20,10.14,287.399994,12677.969727,318.1
1985-06-21,10.34,288.700012,12634.759766,313.4
1985-06-24,10.45,290.0,12765.929688,314.6
1985-06-25,10.5,292.299988,12837.019531,315.5
1985-06-26,10.54,293.399994,12910.290039,316.7
1985-06-27,10.39,295.299988,12841.599609,315.0
1985-06-28,10.25,296.200012,12882.089844,317.7
1985-07-01,10.19,296.5,12919.030273,313.9
1985-07-02,10.2,296.899994,12913.75,308.2
1985-07-03,10.23,297.299988,12924.299805,310.3
1985-07-08,10.05,297.799988,13029.650391,309.2
1985-07-09,10.05,297.200012,13021.009766,314.8
1985-07-10,10.07,298.5,13012.089844,314.8
1985-07-11,10.22,300.5,12858.099609,313.5
1985-07-12,10.23,302.399994,12839.490234,312.6
1985-07-15,10.22,303.0,12598.769531,315.8
1985-07-16,10.15,305.200012,12698.259766,321.7
1985-07-17,10.12,307.799988,12846.490234,325.6
1985-07-18,10.3,306.899994,12852.540039,320.0
1985-07-19,10.34,307.799988,12788.540039,318.9
1985-07-22,10.46,306.799988,12771.660156,317.2
1985-07-23,10.47,306.200012,12762.830078,322.5
1985-07-24,10.51,303.700012,12777.030273,317.7
1985-07-25,10.52,304.399994,12647.030273,317.4
1985-07-26,10.59,304.600006,12648.089844,316.9
1985-07-29,10.67,300.899994,12591.419922,326.5
1985-07-30,10.66,300.600006,12269.889648,325.2
1985-07-31,10.57,301.299988,12232.269531,327.5
1985-08-01,10.51,304.0,12538.339844,322.1
1985-08-02,10.66,304.5,12525.959961,320.5
1985-08-05,10.64,302.100006,12450.620117,323.7
1985-08-06,10.65,300.200012,12437.280273,320.0
1985-08-07,10.55,298.200012,12421.150391,321.1
1985-08-08,10.43,298.700012,12386.030273,322.7
1985-08-09,10.37,299.100006,12401.19043,321.6
1985-08-12,10.38,298.299988,12372.879883,326.9
1985-08-13,10.46,297.0,12326.709961,326.7
1985-08-14,10.38,297.600006,12419.639648,326.0
1985-08-15,10.36,297.600006,12484.019531,331.3
1985-08-16,10.26,296.5,12583.080078,335.3
1985-08-19,10.23,295.600006,12640.049805,341.1
1985-08-20,10.2,296.399994,12634.049805,334.4
1985-08-21,10.12,297.700012,12704.80957,335.9
1985-08-22,10.1,296.899994,12734.049805,335.5
1985-08-23,10.14,296.700012,12691.410156,334.8
1985-08-26,10.18,296.299988,12651.769531,337.6
1985-08-27,10.12,296.0,12691.410156,336.0
1985-08-28,10.16,297.0,12685.5,340.9
1985-08-29,10.12,297.299988,12728.799805,337.2
1985-08-30,10.28,297.700012,12713.150391,333.2
1985-09-03,10.24,296.600006,12630.959961,328.2
1985-09-04,10.16,295.600006,12529.469727,326.0
1985-09-05,10.27,295.299988,12491.799805,326.0
1985-09-06,10.5,296.200012,12453.849609,317.6
1985-09-09,10.49,296.100006,12455.719727,319.6
1985-09-10,10.48,294.5,12519.540039,321.6
1985-09-11,10.51,291.399994,12625.25,321.0
1985-09-12,10.52,289.899994,12603.040039,319.5
1985-09-13,10.4,287.200012,12585.700195,321.3
1985-09-17,10.41,281.100006,12591.509766,317.8
1985-09-18,10.43,281.0,12529.660156,316.5
1985-09-19,10.43,283.600006,12564.990234,316.5
1985-09-20,10.36,284.399994,12666.950195,319.1
1985-09-24,10.33,284.100006,12755.599609,327.9
1985-09-25,10.27,281.799988,12704.80957,328.5
1985-09-26,10.22,280.200012,12689.5,329.2
1985-09-30,10.31,280.299988,12700.110352,326.0
1985-10-01,10.29,281.799988,12685.360352,322.5
1985-10-02,10.3,281.200012,12720.5,325.2
1985-10-03,10.32,281.399994,12700.860352,325.1
1985-10-04,10.36,280.5,12713.830078,328.0
1985-10-07,10.42,278.299988,12792.0,326.0
1985-10-08,10.36,277.0,12835.209961,326.6
1985-10-09,10.37,278.299988,12857.200195,326.8
1985-10-11,10.34,281.799988,12949.919922,325.8
1985-10-15,10.3,285.0,13055.519531,327.2
1985-10-16,10.25,286.700012,13036.55957,323.9
1985-10-17,10.21,288.299988,13021.139648,325.7
1985-10-18,10.17,288.399994,12973.219727,326.5
1985-10-21,10.18,287.700012,13023.209961,326.4
1985-10-22,10.12,288.5,13001.69043,328.0
1985-10-23,10.14,289.799988,12946.530273,325.9
1985-10-24,10.15,290.600006,12969.080078,326.4
1985-10-25,10.21,289.5,12854.990234,325.6
1985-10-28,10.28,289.200012,12937.040039,326.5
1985-10-29,10.11,291.100006,12913.919922,326.5
1985-10-30,9.97,292.299988,12908.660156,326.4
1985-10-31,10.01,292.5,12936.469727,325.3
1985-11-01,9.98,294.100006,12808.099609,323.7
1985-11-05,9.93,295.299988,12820.69043,324.8
1985-11-06,9.93,296.700012,12892.400391,324.6
1985-11-07,9.91,297.5,12851.240234,323.2
1985-11-08,9.84,300.0,12851.049805,322.2
1985-11-12,9.74,304.399994,12735.080078,323.3
1985-11-13,9.78,303.899994,12716.290039,324.5
1985-11-14,9.84,305.200012,12589.509766,325.5
1985-11-15,9.92,306.200012,12637.44043,325.6
1985-11-18,9.72,306.100006,12700.30957,323.7
1985-11-19,9.73,306.899994,12607.269531,324.6
1985-11-20,9.72,307.0,12642.889648,325.9
1985-11-21,9.58,309.299988,12697.019531,325.8
1985-11-22,9.66,310.799988,12759.330078,326.7
1985-11-25,9.68,309.799988,12783.389648,330.4
1985-11-26,9.68,310.5,12783.099609,331.5
1985-11-27,9.64,313.0,12777.839844,328.4
1985-11-29,9.59,314.0,12763.269531,328.4
1985-12-02,9.69,313.0,12796.919922,321.7
1985-12-03,9.68,313.100006,12774.549805,322.8
1985-12-04,9.63,316.700012,12811.200195,324.2
1985-12-05,9.62,318.200012,12864.110352,323.0
1985-12-06,9.65,316.600006,12793.530273,322.3
1985-12-09,9.49,316.899994,12798.230469,317.6
1985-12-10,9.36,317.299988,12850.950195,317.2
1985-12-11,9.2,318.899994,12972.0,315.5
1985-12-12,9.27,320.600006,13050.280273,317.7
1985-12-13,9.21,324.0,13107.980469,318.0
1985-12-16,9.16,325.200012,13117.849609,318.6
1985-12-17,9.04,323.299988,13128.94043,321.1
1985-12-18,9.11,322.5,13102.339844,320.3
1985-12-19,9.1,322.700012,13115.030273,325.8
1985-12-20,9.04,323.100006,13011.089844,325.5
1985-12-23,9.08,321.600006,13043.040039,327.6
1985-12-24,9.07,320.200012,13010.709961,327.6
1985-12-26,9.04,320.299988,13084.589844,325.5
1985-12-27,8.99,322.799988,13083.179688,326.8
1986-01-06,9.07,326.0,13053.790039,328.0
1986-01-07,8.94,329.700012,12991.240234,330.2
1986-01-08,9.13,328.100006,13056.419922,332.6
1986-01-09,9.27,323.0,13034.19043,333.5
1986-01-10,9.39,324.399994,12998.209961,340.4
1986-01-13,9.49,324.200012,12977.019531,339.4
1986-01-14,9.43,324.799988,12928.599609,341.0
1986-01-16,9.3,330.0,13027.129883,363.2
1986-01-17,9.24,330.700012,13009.700195,352.6
1986-01-21,9.22,328.5,12881.5,356.7
1986-01-22,9.28,326.799988,12923.320313,353.2
1986-01-23,9.23,326.700012,12888.94043,350.3
1986-01-24,9.23,328.899994,12904.200195,354.0
1986-01-27,9.13,330.200012,12983.139648,358.4
1986-01-28,9.05,332.600006,12993.69043,353.2
1986-01-29,9.09,334.700012,12957.139648,353.5
1986-01-30,9.1,334.299988,12949.040039,358.2
1986-01-31,9.08,335.799988,13024.299805,350.5
1986-02-03,9.02,337.5,13086.469727,347.3
1986-02-04,8.96,337.899994,13138.089844,338.8
1986-02-05,8.97,338.899994,13185.660156,337.3
1986-02-06,9.03,340.799988,13186.610352,337.1
1986-02-07,9.11,342.200012,13212.129883,337.4
1986-02-10,9.0,344.0,13226.070313,340.1
1986-02-12,8.91,346.299988,13300.580078,337.5
1986-02-13,8.85,347.899994,13293.799805,334.0
1986-02-14,8.68,350.200012,13342.780273,331.3
1986-02-18,8.64,352.399994,13436.230469,337.5
1986-02-19,8.7,352.100006,13466.650391,341.6
1986-02-20,8.67,353.100006,13355.410156,337.3
1986-02-21,8.48,355.649994,13394.30957,338.0
1986-02-24,8.39,355.299988,13503.490234,342.0
1986-02-25,8.4,354.899994,13576.299805,352.6
1986-02-26,8.36,355.299988,13621.700195,346.0
1986-02-27,8.15,358.100006,13642.139647999998,336.9
1986-02-28,8.13,359.5,13640.830078,338.1
1986-03-03,7.99,359.799988,13757.629883000001,335.6
1986-03-04,7.93,362.0,13784.290038999998,337.1
1986-03-05,8.12,359.799988,13807.459961000002,341.7
1986-03-06,8.04,361.5,13901.55957,344.7
1986-03-07,7.96,362.200012,13994.629883000001,343.3
1986-03-10,7.76,363.899994,14056.519531,340.5
1986-03-11,7.7,367.399994,14066.219727000002,342.9
1986-03-12,7.68,369.700012,14238.129883000001,344.1
1986-03-13,7.75,370.399994,14414.660156,349.8
1986-03-14,7.72,371.799988,14516.769531,348.0
1986-03-17,7.77,370.0,14655.519531,349.9
1986-03-18,7.83,371.5,14639.320313,351.1
1986-03-19,7.82,371.700012,14476.540038999998,346.7
1986-03-20,7.78,372.700012,14753.299805,350.6
1986-03-21,7.8,372.600006,15014.0,352.9
1986-03-24,7.7,370.700012,14975.230469,350.4
1986-03-25,7.7,369.299988,14826.870116999999,352.0
1986-03-26,7.64,370.600006,15059.719727000002,344.3
1986-03-27,7.49,373.299988,15337.179688,344.2
1986-03-31,7.39,374.700012,15859.75,338.1
1986-04-01,7.37,374.200012,15745.870116999999,333.1
1986-04-02,7.33,374.100006,15555.509766,335.5
1986-04-03,7.41,374.5,15272.240234,334.7
1986-04-04,7.45,372.200012,15019.80957,334.5
1986-04-07,7.43,369.100006,15061.980469,337.9
1986-04-08,7.31,373.100006,15014.05957,339.6
1986-04-09,7.27,374.200012,15110.179688,338.1
1986-04-10,7.23,377.200012,15203.570313,337.7
1986-04-11,7.29,378.899994,15326.379883000001,341.9
1986-04-14,7.19,380.799988,15396.759766,341.8
1986-04-15,7.22,381.700012,15352.330078,342.0
1986-04-16,6.98,387.600006,15358.360352000002,339.0
1986-04-17,7.03,390.0,15486.839844,340.1
1986-04-18,7.09,390.100006,15758.610352000002,343.0
1986-04-21,7.04,391.0,15827.280272999998,341.6
1986-04-22,7.25,390.5,15712.910156,344.3
1986-04-23,7.36,389.100006,15748.019531,346.2
1986-04-24,7.51,391.5,15682.049805,344.7
1986-04-25,7.58,392.299988,15689.879883000001,344.4
1986-04-28,7.48,391.399994,15757.929688,343.4
1986-04-30,7.38,383.200012,15825.5,345.7
1986-05-01,7.45,381.700012,15782.650391,345.3
1986-05-02,7.51,383.200012,15868.44043,341.6
1986-05-06,7.46,386.299988,15900.150391,340.4
1986-05-07,7.43,385.299988,15953.849609,342.4
1986-05-08,7.4,387.399994,16078.240234,343.0
1986-05-09,7.48,389.100006,16194.980469,343.83
1986-05-12,7.67,388.100006,16105.230469,343.0
1986-05-13,7.63,386.700012,15982.259766,339.88
1986-05-14,7.66,387.299988,15943.75,340.19
1986-05-15,7.79,385.600006,15924.69043,339.57
1986-05-16,7.99,384.700012,15739.049805,340.81
1986-05-19,7.98,383.700012,15697.530272999998,338.21
1986-05-20,7.88,385.299988,15689.980469,336.03
1986-05-21,7.9,386.100006,15808.139647999998,335.93
1986-05-22,7.88,389.600006,15917.330078,338.42
1986-05-23,7.84,391.899994,16204.980469,338.42
1986-05-27,7.73,394.899994,16467.349609,338.94
1986-05-28,7.73,397.200012,16553.390625,338.94
1986-05-29,7.99,398.0,16610.609375,339.98
1986-05-30,8.05,400.200012,16670.769531,339.98
1986-06-02,8.32,399.399994,16739.269531,338.42
1986-06-03,8.19,399.5,16669.539063,338.94
1986-06-04,8.39,399.100006,16802.75,337.59
1986-06-05,8.31,400.0,16810.990234,338.42
1986-06-06,7.95,400.299988,16817.910156,338.42
1986-06-09,8.13,394.700012,17008.339844,338.42
1986-06-10,8.07,392.799988,16967.689453,345.49
1986-06-11,8.01,395.399994,17096.449219,344.45
1986-06-12,7.98,396.5,17131.220703,343.52
1986-06-13,7.73,399.600006,17205.970703,344.45
1986-06-16,7.63,398.5,17185.599609,335.93
1986-06-17,7.63,396.299988,17075.890625,333.33
1986-06-18,7.57,395.200012,17177.070313,336.65
1986-06-19,7.69,396.399994,17277.589844,336.65
1986-06-20,7.6,396.899994,17403.130859,336.65
1986-06-23,7.55,396.799988,17457.890625,337.59
1986-06-24,7.47,398.899994,17342.400391,339.98
1986-06-25,7.42,402.200012,17516.630859,341.13
1986-06-26,7.42,402.899994,17600.949219,341.96
1986-06-27,7.38,403.600006,17500.429688,340.4
1986-06-30,7.35,405.5,17654.189453,343.52
1986-07-01,7.37,407.600006,17622.740234,341.96
1986-07-02,7.37,409.5,17669.919922,339.98
1986-07-03,7.31,411.200012,17691.800781,340.4
1986-07-07,7.31,401.0,17714.070313,341.85
1986-07-08,7.44,390.700012,17734.150391,343.93
1986-07-09,7.31,393.399994,17506.109375,343.93
1986-07-10,7.31,392.0,17469.820313,343.52
1986-07-11,7.3,391.600006,17670.769531,344.97
1986-07-14,7.25,384.799988,17820.560547,342.58
1986-07-15,7.16,378.700012,17882.800781,344.45
1986-07-16,7.2,379.700012,17700.900391,343.93
1986-07-17,7.18,381.600006,17725.630859,344.45
1986-07-18,7.16,381.100006,17838.839844,344.97
1986-07-21,7.14,379.5,17522.220703,351.0
1986-07-22,7.2,379.899994,17639.320313,350.49
1986-07-23,7.29,379.899994,17860.070313,344.45
1986-07-24,7.35,378.700012,18026.240234,345.49
1986-07-25,7.33,379.799988,18050.589844,346.22
1986-07-28,7.53,374.799988,18038.939453,350.49
1986-07-29,7.41,372.0,17728.939453,348.4
1986-07-30,7.41,370.799988,17799.050781,348.4
1986-07-31,7.34,371.399994,17509.710938,354.64
1986-08-01,7.34,370.700012,17321.929688,358.8
1986-08-04,7.33,366.700012,17263.099609,356.83
1986-08-05,7.39,366.799988,17414.779297,355.68
1986-08-06,7.47,364.700012,17353.480469,358.8
1986-08-07,7.45,365.100006,17422.359375,359.12
1986-08-08,7.3,365.799988,17435.529297,366.08
1986-08-11,7.25,369.899994,17479.109375,385.0
1986-08-12,7.23,373.299988,17794.689453,381.68
1986-08-13,7.15,376.899994,18000.759766,388.54
1986-08-14,7.16,379.5,18264.710938,382.51
1986-08-15,7.14,380.200012,18376.410156,382.51
1986-08-18,7.14,379.299988,18597.439453,374.71
1986-08-19,7.02,378.799988,18792.609375,372.11
1986-08-20,7.0,380.899994,18936.240234,375.65
1986-08-21,6.96,381.200012,18675.599609,381.68
1986-08-22,7.07,381.5,18441.310547,379.39
1986-08-26,6.97,380.5,18640.830078,378.14
1986-08-27,7.06,381.700012,18503.269531,378.04
1986-08-28,7.04,382.399994,18367.980469,383.24
1986-08-29,6.95,382.899994,18533.679688,383.45
1986-09-02,7.03,380.100006,18694.929688,391.24
1986-09-03,7.2,378.899994,18505.449219,404.87
1986-09-04,7.15,381.0,18559.640625,403.72
1986-09-05,7.32,378.399994,18775.080078,417.45
1986-09-08,7.38,372.0,18552.25,415.68
1986-09-09,7.35,369.600006,18474.089844,409.75
1986-09-10,7.35,366.799988,18619.330078,416.4
1986-09-11,7.57,353.299988,18561.25,400.7
1986-09-12,7.63,346.799988,18100.519531,417.49
1986-09-15,7.53,345.899994,18554.0,409.57
1986-09-16,7.53,343.700012,17463.189453,413.26
1986-09-17,7.46,346.899994,17336.619141,411.35
1986-09-18,7.62,348.600006,17478.349609,416.4
1986-09-19,7.67,349.399994,17523.449219,428.96
1986-09-22,7.62,352.600006,17706.300781,435.1
1986-09-23,7.58,353.399994,17527.0,431.82
1986-09-24,7.48,354.5,17955.759766,433.05
1986-09-25,7.47,351.5,17988.349609,431.82
1986-09-26,7.47,351.600006,17960.980469,431.0
1986-09-29,7.54,347.799988,18106.310547,427.45
1986-09-30,7.45,350.700012,17852.859375,422.81
1986-10-01,7.41,352.299988,17564.390625,422.95
1986-10-02,7.45,352.600006,17019.130859,432.1
1986-10-03,7.31,352.799988,17240.220703,436.6
1986-10-06,7.28,353.200012,17435.330078,437.15
1986-10-07,7.28,352.399994,17604.359375,437.15
1986-10-08,7.31,352.899994,17514.800781,438.37
1986-10-09,7.33,353.100006,17650.230469,431.82
1986-10-14,7.49,353.799988,17318.070313,428.27
1986-10-15,7.51,355.700012,16970.119141,422.95
1986-10-16,7.53,356.399994,16871.890625,425.13
1986-10-17,7.57,355.700012,16701.339844,420.49
1986-10-20,7.66,353.5,16523.369141,425.13
1986-10-21,7.57,353.100006,16205.769531,424.04
1986-10-22,7.49,353.899994,15819.549805,423.63
1986-10-23,7.43,356.200012,16308.269531,423.77
1986-10-24,7.47,356.700012,16284.0,411.35
1986-10-27,7.42,356.600006,16157.799805,409.3
1986-10-28,7.45,357.200012,16397.830078,411.35
1986-10-29,7.41,358.5,16505.380859,404.52
1986-10-30,7.31,361.100006,17010.949219,404.66
1986-10-31,7.34,360.799988,16910.630859,399.88
1986-11-04,7.31,361.899994,16786.900391,407.53
1986-11-05,7.24,362.100006,16713.710938,405.48
1986-11-06,7.32,361.200012,16758.349609,407.53
1986-11-07,7.4,361.0,16973.640625,408.62
1986-11-10,7.38,360.0,17053.199219,410.53
1986-11-12,7.35,361.200012,17447.890625,404.66
1986-11-13,7.33,358.0,17438.470703,406.98
1986-11-14,7.29,358.5,17390.5,407.39
1986-11-17,7.22,357.100006,17208.150391,390.74
1986-11-18,7.27,352.600006,17273.529297,390.33
1986-11-19,7.19,349.799988,17283.810547,392.51
1986-11-20,7.19,352.200012,17304.560547,388.69
1986-11-21,7.17,354.700012,17489.580078,382.82
1986-11-25,7.15,357.0,17747.5,383.78
1986-11-26,7.15,358.200012,17727.910156,381.05
1986-11-28,7.15,359.600006,18083.019531,388.96
1986-12-01,7.18,357.899994,18307.980469,391.01
1986-12-02,7.08,360.700012,18190.970703,387.87
1986-12-03,7.06,363.0,18455.060547,391.69
1986-12-04,7.01,364.100006,18623.949219,386.92
1986-12-05,7.12,363.0,18637.470703,387.19
1986-12-08,7.1,361.0,18710.679688,386.92
1986-12-09,7.07,359.0,18602.720703,386.1
1986-12-10,7.05,359.100006,18776.179688,390.33
1986-12-11,7.12,357.700012,18731.25,387.74
1986-12-12,7.13,355.899994,18830.640625,389.78
1986-12-15,7.15,353.0,18788.939453,393.88
1986-12-16,7.12,353.799988,18933.070313,393.33
1986-12-17,7.12,352.299988,18847.769531,391.29
1986-12-18,7.11,351.399994,18723.720703,392.24
1986-12-19,7.1,352.200012,18930.029297,391.15
1986-12-22,7.1,351.299988,18825.400391,392.38
1986-12-23,7.08,348.799988,18808.550781,388.69
1986-12-24,7.07,349.600006,18902.849609,387.87
1987-01-05,7.08,361.200012,18820.550781,399.08
1987-01-06,7.08,366.0,18936.759766,400.71
1987-01-07,7.05,372.399994,18842.369141,399.84
1987-01-08,7.04,377.5,18778.740234,401.47
1987-01-09,7.01,380.700012,18810.359375,403.97
1987-01-12,7.05,385.5,18669.019531,410.6
1987-01-13,7.1,386.399994,18544.050781,409.18
1987-01-14,7.11,390.0,18784.269531,417.44
1987-01-16,7.03,389.899994,19149.630859,415.37
1987-01-20,7.01,392.100006,19216.119141,414.18
1987-01-21,7.01,389.600006,19429.179688,406.58
1987-01-22,7.03,393.200012,19380.509766,408.75
1987-01-23,7.06,392.200012,19456.609375,402.78
1987-01-26,7.17,388.0,19554.720703,407.34
1987-01-27,7.16,390.799988,19686.830078,411.14
1987-01-28,7.13,392.0,19789.929688,406.9
1987-01-29,7.13,391.0,19921.050781,409.18
1987-01-30,7.18,392.100006,20048.349609,403.43
1987-02-02,7.23,397.200012,20072.089844,406.36
1987-02-03,7.25,399.399994,19956.330078,399.84
1987-02-04,7.23,403.100006,19973.869141,402.78
1987-02-05,7.2,405.600006,19795.080078,399.08
1987-02-06,7.19,406.899994,19668.830078,403.1
1987-02-09,7.25,405.799988,19679.320313,405.71
1987-02-10,7.33,403.5,19813.960938,402.56
1987-02-12,7.31,409.200012,19874.890625,400.39
1987-02-13,7.28,412.5,19628.869141,396.91
1987-02-17,7.33,418.200012,19637.929688,394.09
1987-02-18,7.3,417.100006,19881.759766,391.05
1987-02-19,7.23,417.0,20228.089844,393.55
1987-02-20,7.24,417.200012,20080.390625,399.3
1987-02-23,7.23,415.200012,19940.5,403.43
1987-02-24,7.18,417.399994,20076.480469,401.47
1987-02-25,7.21,421.0,20186.330078,405.71
1987-02-26,7.21,422.89999400000005,20453.900391,403.86
1987-02-27,7.19,425.0,20421.660156,405.27
1987-03-02,7.17,423.89999400000005,20933.820313,404.19
1987-03-03,7.21,423.60000599999995,20971.390625,404.4
1987-03-04,7.14,426.700012,21031.660156,406.03
1987-03-05,7.16,429.0,21176.029297,410.38
1987-03-06,7.23,429.5,21105.849609,405.82
1987-03-09,7.23,426.799988,21166.400391,403.97
1987-03-10,7.23,429.39999400000005,21214.460938,405.71
1987-03-11,7.23,431.39999400000005,21312.960938,406.58
1987-03-12,7.22,432.5,21470.199219,408.21
1987-03-13,7.19,432.0,21497.949219,404.4
1987-03-16,7.22,430.89999400000005,21415.369141,405.17
1987-03-17,7.2,434.799988,21514.730469,402.56
1987-03-18,7.21,434.89999400000005,21705.060547,404.73
1987-03-19,7.21,437.0,21644.320313,403.43
1987-03-20,7.22,439.60000599999995,21657.669922,403.97
1987-03-23,7.25,438.0,21588.25,407.88
1987-03-24,7.27,438.10000599999995,21435.300781,412.99
1987-03-25,7.26,437.5,21472.970703,411.9
1987-03-26,7.24,438.700012,21558.789063,411.03
1987-03-27,7.33,436.60000599999995,22026.660156,419.94
1987-03-30,7.54,427.10000599999995,21627.570313,420.69
1987-03-31,7.51,430.10000599999995,21566.660156,417.76
1987-04-01,7.59,428.299988,22040.179688,417.0
1987-04-02,7.59,432.10000599999995,22367.720703,417.55
1987-04-03,7.59,437.39999400000005,22410.849609,419.18
1987-04-06,7.54,437.60000599999995,22586.109375,418.63
1987-04-07,7.62,434.0,22784.650391,422.0
1987-04-08,7.61,434.89999400000005,22912.990234,419.61
1987-04-09,7.78,432.0,22922.199219,431.99
1987-04-10,7.98,430.89999400000005,23216.589844,432.21
1987-04-13,8.07,423.700012,22919.539063,437.85
1987-04-14,8.28,413.200012,23524.080078,450.34
1987-04-15,8.1,416.0,23510.689453,441.76
1987-04-16,8.03,419.5,23868.429688,442.85
1987-04-20,8.2,417.700012,23895.220703,452.52
1987-04-21,8.19,418.600006,23886.099609,447.19
1987-04-22,8.24,418.200012,24097.789063,449.8
1987-04-23,8.39,417.399994,24024.609375,459.68
1987-04-24,8.47,412.600006,24006.369141,461.86
1987-04-27,8.37,409.700012,23072.410156,443.72
1987-04-28,8.28,411.899994,22889.859375,451.65
1987-04-30,8.21,417.799988,23274.830078,453.6
1987-05-01,8.39,418.399994,23680.890625,456.53
1987-05-06,8.54,422.39999400000005,23918.560547,458.16
1987-05-07,8.5,422.60000599999995,24207.550781,457.41
1987-05-08,8.43,423.200012,24589.230469,454.57
1987-05-11,8.57,422.200012,24608.220703,455.69
1987-05-12,8.55,420.5,24535.849609,458.79
1987-05-13,8.55,421.89999400000005,24363.189453,458.06
1987-05-14,8.57,422.700012,24651.439453,463.67
1987-05-15,8.8,418.899994,24729.029297,467.49
1987-05-18,8.73,413.5,24298.980469,473.69
1987-05-19,8.89,408.200012,24077.880859,469.8
1987-05-20,8.92,406.600006,23419.599609,474.94
1987-05-21,8.87,408.5,23754.009766,469.47
1987-05-22,8.78,407.399994,24156.710938,464.0
1987-05-26,8.55,411.399994,24580.869141,451.08
1987-05-27,8.6,412.600006,24539.75,448.97
1987-05-28,8.56,414.399994,24433.650391,451.67
1987-05-29,8.49,416.5,24772.390625,451.27
1987-06-01,8.45,415.0,24992.779297,446.66
1987-06-02,8.72,413.600006,24902.630859,455.89
1987-06-03,8.64,415.899994,25049.400391,451.47
1987-06-04,8.58,417.399994,25366.109375,452.59
1987-06-05,8.5,417.799988,25271.300781,453.58
1987-06-08,8.53,419.399994,25523.890625,455.96
1987-06-09,8.56,421.700012,25379.880859,452.73
1987-06-10,8.56,422.799988,25738.960938,457.41
1987-06-11,8.52,423.39999400000005,25890.949219,458.0
1987-06-12,8.32,425.39999400000005,25894.269531,454.37
1987-06-15,8.28,425.39999400000005,25756.439453,451.14
1987-06-16,8.28,427.5,25738.859375,451.74
1987-06-17,8.23,428.39999400000005,25929.419922,446.79
1987-06-18,8.27,429.0,25750.550781,450.22
1987-06-19,8.3,429.10000599999995,25288.119141,449.5
1987-06-22,8.23,429.299988,24640.349609,437.04
1987-06-23,8.23,428.0,24794.910156,440.46
1987-06-24,8.31,427.299988,24892.75,443.56
1987-06-25,8.25,427.200012,25031.349609,440.66
1987-06-26,8.37,426.700012,25049.830078,443.69
1987-06-29,8.34,426.5,24509.410156,445.94
1987-06-30,8.38,424.700012,24176.400391,448.64
1987-07-01,8.36,424.5,24252.380859,446.86
1987-07-02,8.3,425.89999400000005,24636.460938,445.74
1987-07-06,8.29,425.10000599999995,23870.859375,443.5
1987-07-07,8.28,424.60000599999995,23816.089844,442.25
1987-07-08,8.32,424.89999400000005,23472.419922,444.75
1987-07-09,8.37,425.60000599999995,23755.900391,445.28
1987-07-10,8.32,426.0,24102.990234,444.16
1987-07-13,8.38,426.5,24118.009766,446.46
1987-07-14,8.33,431.10000599999995,23931.529297,447.39
1987-07-15,8.43,431.200012,23969.759766,452.92
1987-07-16,8.41,433.200012,24003.609375,452.99
1987-07-17,8.36,434.10000599999995,23983.449219,450.15
1987-07-20,8.41,431.60000599999995,23328.640625,451.47
1987-07-21,8.49,429.39999400000005,23078.359375,453.06
1987-07-22,8.54,429.299988,22702.740234,454.57
1987-07-23,8.56,427.60000599999995,23036.519531,454.83
1987-07-24,8.58,429.10000599999995,23942.939453,453.71
1987-07-27,8.6,428.89999400000005,24104.980469,453.45
1987-07-28,8.62,430.0,24385.820313,456.35
1987-07-29,8.61,431.200012,24427.119141,457.47
1987-07-30,8.61,433.60000599999995,24510.369141,459.19
1987-07-31,8.66,434.89999400000005,24488.109375,463.73
1987-08-03,8.81,433.10000599999995,24483.820313,472.24
1987-08-04,8.81,432.799988,24172.599609,477.64
1987-08-05,8.71,436.299988,24297.150391,466.57
1987-08-06,8.73,440.799988,24658.230469,467.75
1987-08-07,8.7,443.60000599999995,24800.949219,463.34
1987-08-10,8.74,446.299988,25119.699219,460.04
1987-08-11,8.73,449.39999400000005,25282.970703,464.0
