,Date,Bonds_10year,BON_Returns_Rolling_Std
4559,1998-03-30,0.5996472663139185,0.8823302126543353
4560,1998-03-31,-0.7363253856942475,0.8806318527683176
4561,1998-04-01,-1.0420346167432035,0.8905548067722155
4562,1998-04-02,-1.035159735855784,0.901391315688456
4563,1998-04-03,-1.6591523895401197,0.9315331903552101
4564,1998-04-06,0.7702182284980763,0.8522685535577543
4565,1998-04-07,0.3821656050955413,0.8390710370226123
4566,1998-04-08,0.9789702683103751,0.833216513253052
4567,1998-04-09,0.07181328545780019,0.8333420492622838
4568,1998-04-13,1.3455328310010728,0.798170382165645
4569,1998-04-14,-0.5841741901221553,0.7939178958184644
4570,1998-04-15,-0.3739316239316226,0.7880007945112771
4571,1998-04-16,-0.37533512064342733,0.7892823980723089
4572,1998-04-17,0.07176175098673188,0.7892818306697064
4573,1998-04-20,0.9143062029401072,0.7895879190594249
4574,1998-04-21,0.6750755018653409,0.7951005086666365
4575,1998-04-22,0.07058408328921573,0.7895533616914101
4576,1998-04-23,0.07053429730206062,0.7882719355389892
4577,1998-04-24,-0.37004405286343856,0.7794011155579945
4578,1998-04-27,2.405376724442876,0.8377376407778053
4579,1998-04-28,0.0690846286701241,0.8251892020055929
4580,1998-04-29,0.08629616845012844,0.8140279457917712
4581,1998-04-30,-2.2762545266425294,0.8760808752828151
4582,1998-05-01,-0.2293982706899622,0.875931023115213
4583,1998-05-04,0.0,0.8735613600640235
4584,1998-05-05,0.5305978068623984,0.8690718491930058
4585,1998-05-06,-0.4398311048557368,0.8307095946291433
4586,1998-05-07,0.0,0.8175617057229815
4587,1998-05-08,0.6714967308711906,0.8205931175337122
4588,1998-05-11,1.2638230647709303,0.8361612960749111
4589,1998-05-12,-1.404056162246492,0.8329202193693964
4590,1998-05-13,-0.3691983122362852,0.8242993504250559
4591,1998-05-14,-0.017646020822292833,0.8242775635217586
4592,1998-05-15,0.0705965407694853,0.8230983680845456
4593,1998-05-18,-0.7231040564373958,0.8184534408802461
4594,1998-05-19,0.30200746136082035,0.8083901763812615
4595,1998-05-20,-0.8147360963514094,0.8165124583555988
