,Date,XAU_USD,GOL_Returns_Rolling_Std
301,1981-02-24,0.2991026919242357,1.9887603352960825
302,1981-02-25,-0.49701789264413593,1.9467429473488163
303,1981-02-26,-1.6983016983016963,1.9572745098656668
304,1981-02-27,-0.6097560975609762,1.9561675021928908
305,1981-03-02,-4.805725971370144,1.9816582131910738
306,1981-03-03,1.1815252416756072,1.9795129191223877
307,1981-03-04,-1.1677282377919318,1.9816646422569022
308,1981-03-05,-0.8592910848549962,1.9810522148650263
309,1981-03-06,1.1917659804983716,1.9944065119878063
310,1981-03-09,1.7665952890792314,2.0166120450113527
311,1981-03-10,2.5249868490268224,2.058530735886922
312,1981-03-11,-2.257567983581321,2.0758619246702215
313,1981-03-12,0.3674540682414795,2.07792961357109
314,1981-03-13,2.9288702928870203,2.1296507886086657
315,1981-03-16,1.575203252032531,2.1218456812293787
316,1981-03-17,-1.3006503251625778,2.1241974351589725
317,1981-03-18,2.584896097313738,2.1441356695928953
318,1981-03-19,0.7905138339920903,2.1383387983131525
319,1981-03-20,1.3235294117647012,2.1469729304042873
320,1981-03-23,1.7900338655055583,2.1334923147628015
321,1981-03-24,1.9486692015209028,2.153070929059294
322,1981-03-25,-1.5384615384615332,2.1581209969388624
323,1981-03-26,2.1780303030302983,2.1457365246373556
324,1981-03-27,-0.13901760889712955,2.1301888012925767
325,1981-03-30,-2.273781902552208,2.146491998629442
326,1981-03-31,-2.4216524216524205,2.1688029153761046
327,1981-04-01,0.09732360097323144,2.1255297639087702
328,1981-04-02,1.0209042294603732,2.108138605616893
329,1981-04-03,0.673724735322434,2.0948289707409398
330,1981-04-06,2.0554493307839428,2.020037662181082
331,1981-04-07,-3.6533957845433234,2.083149686518939
332,1981-04-08,-1.1181332036947045,2.0889572211370697
333,1981-04-09,-1.0816125860373615,1.9304799112668563
334,1981-04-10,-1.8886679920477099,1.9145306900150512
335,1981-04-13,-4.00202634245187,1.9634199891791644
336,1981-04-14,1.9525065963060584,1.9730044303083532
337,1981-04-15,-1.3975155279503104,1.902400231247497
338,1981-04-16,1.3123359580052396,1.9047944061434703
339,1981-04-17,0.0,1.9037111873167694
340,1981-04-20,-1.1398963730569922,1.8762249694098379
341,1981-04-21,0.8385744234800763,1.8691366136029917
342,1981-04-22,4.158004158004158,1.8990599722383017
343,1981-04-23,-2.4950099800399195,1.9078034190123578
344,1981-04-24,1.2282497441146398,1.9152964644723551
345,1981-04-27,-2.3255813953488413,1.9440670441365526
346,1981-04-28,-0.051759834368525486,1.9246704477657661
347,1981-04-29,-1.139306059036771,1.926155031242745
348,1981-04-30,1.1524358302776427,1.9338057318279838
349,1981-05-01,0.9839461418953864,1.9242166597430705
350,1981-05-04,-1.2307692307692353,1.912487332167769
351,1981-05-05,-1.0903426791277204,1.9172018580775292
352,1981-05-06,1.207349081364839,1.924974185079011
353,1981-05-07,-0.8817427385892085,1.9141996217974577
354,1981-05-08,1.6745159602302495,1.9275540747627535
355,1981-05-11,1.49253731343284,1.8089045985532899
356,1981-05-12,-1.8255578093306248,1.8231943371659651
357,1981-05-13,0.05165289256199301,1.8144239003856142
358,1981-05-14,-1.6004130098089877,1.8253743567768081
359,1981-05-15,1.7838405036726184,1.8346284511964066
360,1981-05-18,-0.6701030927835028,1.8215596675213805
361,1981-05-19,-0.05189413596263792,1.7860237903290903
362,1981-05-20,-0.36344755970924014,1.7571923771353686
363,1981-05-21,-0.990099009900991,1.762349092980293
364,1981-05-22,-0.473684210526315,1.712024643590121
365,1981-05-25,0.0,1.6956333162349957
366,1981-05-26,-1.3220518244315138,1.6959460509143145
