Date,NIKKEI_225
1980-10-13,0.4201781386385939
1980-10-14,-0.034355750774306415
1980-10-15,0.2301016436432768
1980-10-16,-0.31348464634455286
1980-10-17,0.2444144188648245
1980-10-20,0.08467139144252567
1980-10-21,-0.1389513080460203
1980-10-22,-0.30005471338599987
1980-10-23,-0.18155067776697287
1980-10-24,-0.19380908602548708
1980-10-27,-0.39173260470177773
1980-10-28,-0.010579488012618654
1980-10-29,0.3539543850104243
1980-10-30,0.15814933429705302
1980-10-31,0.3645055115201856
1980-11-04,-0.019297038772148056
1980-11-05,0.377935672063634
1980-11-06,0.16567728026237738
1980-11-07,-0.5279386464504432
1980-11-10,0.2299186446033108
1980-11-11,-0.45027285527434735
1980-11-12,0.2151531011283403
1980-11-13,0.06377837209865511
1980-11-14,0.071982216391131
1980-11-17,-0.4665077564090625
1980-11-18,-0.33229923944471107
1980-11-19,0.47110250355115735
1980-11-20,-0.12906444107080306
1980-11-21,-0.1239008356536786
1980-11-25,0.3867752339740793
1980-11-26,0.5719687687561592
1980-11-27,-0.19662250926643088
1980-11-28,-0.676919335821613
1980-12-01,0.5147652653808787
1980-12-02,-0.24063243117462552
1980-12-03,-0.026037356324015715
1980-12-04,0.11580714409589188
1980-12-05,-0.1800149747179458
1980-12-08,-0.16072380184529722
1980-12-09,-0.14076634622379736
1980-12-10,-0.22838751073323005
1980-12-11,-0.7950575265126658
1980-12-12,-0.12367869531965114
1980-12-15,0.1275250117480864
1980-12-16,-0.0839192531448707
1980-12-17,0.01904757366419929
1980-12-18,0.36146034648227854
1980-12-19,-0.04275503477472187
1980-12-22,-0.1378082771869238
1980-12-23,-0.38605907776912973
1980-12-24,0.262404681121331
1980-12-25,-0.14384951718261485
1980-12-26,0.44454413235572865
1980-12-29,0.0
1980-12-30,0.0
1981-01-05,1.2433625525048342
1981-01-06,-0.1868332268534334
1981-01-07,0.8851752115332179
1981-01-08,0.29677544124648847
1981-01-09,0.3598621116038814
1981-01-12,0.05173748346860574
1981-01-13,-0.07005187733333251
1981-01-14,-0.0278746488706072
1981-01-16,0.15280399582222604
1981-01-19,0.5544488854736462
1981-01-20,-0.08360788169518019
1981-01-21,0.34773892479194046
1981-01-22,-0.3014258107957968
1981-01-23,-0.35319863983526156
1981-01-26,-0.24905466995879255
1981-01-27,0.4912098262087605
1981-01-28,-0.077139410075866
1981-01-29,-0.8831764885099735
1981-01-30,0.5390021007185775
1981-02-02,0.938105891709129
1981-02-03,-0.41996377730066925
1981-02-04,-0.03977204338500018
1981-02-05,-0.1367954709819985
1981-02-06,-0.19688392177666936
1981-02-09,-0.3332818673808191
1981-02-10,0.2987594206105726
1981-02-12,-0.0005446648457030356
1981-02-13,-0.7473675134326507
1981-02-16,-0.5785891613692029
1981-02-17,-0.4132270081913747
1981-02-18,0.2955452568621064
1981-02-19,-0.4939234036607676
1981-02-20,-0.292626614433078
1981-02-23,-0.07816422286871516
1981-02-24,0.22508286555664725
1981-02-25,0.14667189824171256
1981-02-26,-0.01993807579827589
1981-02-27,0.36922280900668625
1981-03-02,0.12663898804419205
1981-03-03,-0.25797993731849767
1981-03-04,-0.038250442128573425
1981-03-05,-0.5657155163226291
1981-03-06,-0.18099506753057604
1981-03-09,-0.175958576225399
1981-03-10,-0.13184580577231264
1981-03-11,-0.20596676887574272
1981-03-12,-0.8301072841482515
1981-03-13,-0.4275472227324939
1981-03-16,2.412270179882259
1981-03-17,-0.055302617324903824
1981-03-18,0.7904031087784258
1981-03-19,0.28049057876120553
1981-03-20,0.3354287551979418
1981-03-23,1.0058231143512453
1981-03-24,0.3375592144053474
1981-03-25,0.10617406848745237
1981-03-26,-0.2551193440790911
1981-03-27,-0.05788729564423223
1981-03-30,0.022591988968811982
1981-03-31,0.4054945280257183
1981-04-01,0.7591739993549229
1981-04-02,0.36508818206375526
1981-04-03,0.056892853519419084
1981-04-06,0.35776328609133934
1981-04-07,0.14258860629321468
1981-04-08,0.6725360256326418
1981-04-09,-0.22241661413324731
1981-04-10,0.34024089738975416
1981-04-13,0.26139539071523554
1981-04-14,-0.2929573477138403
1981-04-15,-0.7143119894894467
1981-04-16,-0.5690768226330856
1981-04-17,0.2703905294872744
1981-04-20,0.6171715492214291
1981-04-21,0.1690099157604541
1981-04-22,0.4783063992562786
1981-04-23,-0.126108088292487
1981-04-24,0.14208318085362492
1981-04-27,0.7116632608234141
1981-04-28,0.4715357611106308
1981-04-30,0.6608228905247371
1981-05-01,-1.2845665634795833
1981-05-06,-1.4561211571726407
1981-05-07,-0.331932884777153
1981-05-08,0.7355665982066606
1981-05-11,0.7463385610886775
1981-05-12,-0.9395831326499904
1981-05-13,-1.1978237890374221
1981-05-14,1.039288296766916
1981-05-15,0.25965555167655197
1981-05-18,-0.4668152081282795
1981-05-19,-2.5212445103979797
1981-05-20,1.4765984278000799
1981-05-21,1.5762540333585484
1981-05-22,0.7153301557401237
1981-05-25,0.2619009092618807
1981-05-26,0.20381728262117704
1981-05-27,-0.6201011579532456
1981-05-28,-0.3608671478551484
1981-05-29,0.5019995531782673
1981-06-01,0.6666090302558825
1981-06-02,-1.1259620788591995
1981-06-03,-0.3186113280776004
1981-06-04,-0.9001954834765069
1981-06-05,0.2310714675269221
1981-06-08,-1.2839185733390823
1981-06-09,0.5494201587565639
1981-06-10,1.4813016974800863
1981-06-11,1.1327350955499194
1981-06-12,0.8661310780251119
1981-06-15,1.0068307523564135
1981-06-16,-0.19723149072188306
1981-06-17,0.11407473737721219
1981-06-18,0.08708241301196296
1981-06-19,0.03319573078455207
1981-06-22,-0.5925147097352812
1981-06-23,0.47660660975623603
1981-06-24,0.015569670863868623
1981-06-25,-0.17867803411342198
1981-06-26,0.43105220792893917
1981-06-29,1.6273618949003366
1981-06-30,0.19982783462964004
1981-07-01,0.34967313646336873
1981-07-02,0.12197553094610569
1981-07-03,0.262883510845624
1981-07-06,0.025488105743876055
1981-07-07,-1.2726765246382943
1981-07-08,1.1487894993541303
1981-07-09,-0.26804836697602585
1981-07-10,0.22570566838289174
1981-07-13,0.13749413024548574
1981-07-14,-0.5666417980163652
1981-07-15,-0.31742471244675663
1981-07-16,0.42564171111350024
1981-07-17,-0.13299405069366887
1981-07-20,-0.4663005369018536
1981-07-21,-1.063758754164923
1981-07-22,0.05260028830447183
1981-07-23,-0.563985610833595
1981-07-24,0.3370483174728989
1981-07-27,0.9515552888228695
1981-07-28,-0.4083523474629369
1981-07-29,0.4973797249000933
1981-07-30,0.09957153701452004
1981-07-31,-0.03946103751371055
1981-08-03,-0.15698956559125898
1981-08-04,0.0523267603061095
1981-08-05,0.8755652192363739
1981-08-06,0.22273241629144902
1981-08-07,0.7947038011306473
1981-08-10,0.11971542966622284
1981-08-11,0.0898658741185665
1981-08-12,-0.5854258293382486
1981-08-13,0.18490855455453037
1981-08-14,0.2870419007463765
1981-08-17,0.5358336533413333
1981-08-18,-0.8699218720237822
1981-08-19,0.15271803811971463
1981-08-20,0.1436904130274419
1981-08-21,0.27931933822489263
1981-08-24,-0.9718318946967952
1981-08-25,-1.2669301249745746
1981-08-26,0.4486226949665051
1981-08-27,-0.7118929856431921
1981-08-28,-0.895289894084994
1981-08-31,1.1543247771752752
1981-09-01,-1.0244636645683092
1981-09-02,-0.7438236346772431
1981-09-03,0.0037774496129516777
1981-09-04,-0.2066835938535294
1981-09-07,-0.7624043983737949
1981-09-08,-0.12440491331777714
1981-09-09,0.4537363661938132
1981-09-10,-0.6016369076751071
1981-09-11,-0.5251009774804194
1981-09-14,-0.008356534260922643
1981-09-16,-0.4837679654483451
1981-09-17,0.4388288505529747
1981-09-18,0.12335151779057085
1981-09-21,-0.34403505042014393
1981-09-22,-0.3940145244179849
1981-09-24,-1.720684171156217
1981-09-25,-0.013168414961794994
1981-09-28,-4.426691340125599
1981-09-29,4.555273374197544
1981-09-30,1.3294927430941739
1981-10-01,-1.2016611092482088
1981-10-02,0.15231962870005944
1981-10-05,1.6621656246363248
1981-10-06,0.08346632887761274
1981-10-07,0.5311759275960393
1981-10-08,-0.3097069839748001
1981-10-09,-0.08360974190324555
1981-10-12,0.9523349230394995
1981-10-13,-0.061017463810109085
1981-10-14,-1.1741796625403422
1981-10-15,-1.8900079290232186
1981-10-16,-1.6466572296844006
1981-10-19,-2.140243847949519
1981-10-20,0.47013799553088376
1981-10-21,2.026328194698901
1981-10-22,-0.5197166495110039
1981-10-23,0.6360595507100664
1981-10-26,-0.005372153622662523
1981-10-27,0.25861733322736224
1981-10-28,0.5686346631238903
1981-10-29,1.451383646094051
1981-10-30,0.28553106047857213
1981-11-02,1.2104222651315055
1981-11-04,0.431321159057485
1981-11-05,-0.3387400187788714
1981-11-06,-0.13211707414033658
1981-11-09,-0.26775833939066684
1981-11-10,0.15778752779429528
1981-11-11,-0.34045122456434207
1981-11-12,0.03252137230971286
1981-11-13,0.8592881275218733
1981-11-16,1.3925625206730352
1981-11-17,-0.34293288096145513
1981-11-18,0.2446194174132943
1981-11-19,-0.15716454541780944
1981-11-20,-0.10227726085498823
1981-11-24,-0.5850362013164911
1981-11-25,0.6326720986029599
1981-11-26,0.18167930277976918
1981-11-27,-1.4281068359266014
1981-11-30,-0.07809030321536126
1981-12-01,-0.3655966518198883
1981-12-02,0.5908207569025326
1981-12-03,0.7772764636041263
1981-12-04,1.1954117025760214
1981-12-07,0.9464624637915753
1981-12-08,-0.4715525071301352
1981-12-09,-0.12009213612554914
1981-12-10,0.048947180758296405
1981-12-11,-0.2069247309856137
1981-12-14,-0.9922539498858685
1981-12-15,0.34909356954828663
1981-12-16,-0.08124364349310076
1981-12-17,0.1026741688626931
1981-12-18,-0.16400338628819178
1981-12-21,-0.013432638581578615
1981-12-22,-0.3172564293563829
1981-12-23,0.48950314879092627
1981-12-24,-0.25397394953262653
1981-12-25,0.03314905887688013
1981-12-28,0.21943613918962157
1981-12-29,0.0
1981-12-30,0.0
1982-01-04,0.4816554464995626
1982-01-05,0.006477657395476122
1982-01-06,-0.2816270100725937
1982-01-07,-0.08288145550271464
1982-01-08,-0.37705330479865795
1982-01-11,0.17017979951126083
1982-01-12,-0.5666224639412354
1982-01-13,0.05097291964779593
1982-01-14,0.4107027206463387
1982-01-18,-0.10017159183053348
1982-01-19,0.23148182951939766
1982-01-20,0.5231182849796623
1982-01-21,0.2627858189085508
1982-01-22,1.1095313556467534
1982-01-25,1.0596457845697183
1982-01-26,-0.5421003770242128
1982-01-27,0.8030864993135989
1982-01-28,-0.28637563074012107
1982-01-29,0.18939789867455925
1982-02-01,-0.11402942863570908
1982-02-02,-1.0340355255541112
1982-02-03,0.42079638477261483
1982-02-04,-0.3337990901462251
1982-02-05,-0.4189096095973954
1982-02-08,-0.21776477278276918
1982-02-09,0.11945966913262662
1982-02-10,-0.4244197055807919
1982-02-12,-0.9124960894784206
1982-02-15,0.05058504920194551
1982-02-16,-0.0033824786273228824
1982-02-17,-0.6437522810495366
1982-02-18,0.5150133404291379
1982-02-19,0.38458116729207514
1982-02-22,0.5840528081382468
1982-02-23,-0.5645497859526061
1982-02-24,-0.6551253553472414
1982-02-25,-1.0904176239351693
1982-02-26,-0.42135266611300626
1982-03-01,-2.928655216102949
1982-03-02,-0.24605844804153065
1982-03-03,2.257497697875799
1982-03-04,-1.600125484627557
1982-03-05,-0.9419644078013656
1982-03-08,-0.5088136747799399
1982-03-09,-0.7266417387079005
1982-03-10,1.3495421444677191
1982-03-11,-0.48773824494101614
1982-03-12,-2.132048165388356
1982-03-15,-0.3369140000868853
1982-03-16,-2.284182050606043
1982-03-17,-0.3969999677753022
1982-03-18,2.3698282044657626
1982-03-19,0.1783699856485521
1982-03-23,0.45885603515820605
1982-03-24,1.3597207113676957
1982-03-25,-0.26618122992967397
1982-03-26,0.3994289657218708
1982-03-29,-0.06468329461094546
1982-03-30,-0.07403749721497377
1982-03-31,0.9264870212020604
1982-04-01,0.4571315132253728
1982-04-02,0.5386868259761535
1982-04-05,0.15532795843122837
1982-04-06,-0.6911469813213778
1982-04-07,-0.8645956291588819
1982-04-08,-0.3579251281654261
1982-04-09,0.06329327673137985
1982-04-12,0.9933108258379342
1982-04-13,-0.38305642323499534
1982-04-14,-0.9844351078446278
1982-04-15,-0.844804990250414
1982-04-16,0.12400297393690973
1982-04-19,0.07742300220177079
1982-04-20,1.7230038313093887
1982-04-21,0.03348203099706737
1982-04-22,0.4860498558087789
1982-04-23,0.5217996399263347
1982-04-26,0.9581482881685366
1982-04-27,0.1749031303570847
1982-04-28,-0.16017411988049624
1982-04-30,-0.19674913606252398
1982-05-04,0.8984238638829689
1982-05-06,0.8135849292099984
1982-05-07,0.01330179958176636
1982-05-10,0.6092751790841344
1982-05-11,-0.3499162221068053
1982-05-12,0.022017001244867274
1982-05-13,0.8412735890004575
1982-05-14,-0.3603728180669008
1982-05-17,0.5752530443688508
1982-05-18,-0.6868013982626153
1982-05-19,0.06726315055403109
1982-05-20,-0.53630558725829
1982-05-21,-0.45794397721319324
1982-05-24,-0.3837512187902514
1982-05-25,-0.533990211241131
1982-05-26,0.28969926611257524
1982-05-27,-0.6115509895006976
1982-05-28,-1.0705857152637388
1982-05-31,0.0076457492252934856
1982-06-01,0.5871186116641836
1982-06-02,-0.32245012657632355
1982-06-03,-0.5848951186972817
1982-06-04,-0.019171644950666256
1982-06-07,-0.7965150754513983
1982-06-08,-0.0325907877834708
1982-06-09,-0.09668468511694339
1982-06-10,-1.11640629722638
1982-06-11,0.603726046771258
1982-06-14,0.6548589979708863
1982-06-15,-0.7119018008046374
1982-06-16,-0.6762584843978736
1982-06-17,-0.1699730309761449
1982-06-18,-0.03576038708319462
1982-06-21,-0.5133539711121404
1982-06-22,0.5196661553965809
1982-06-23,0.3741592565884577
1982-06-24,-0.028650049457767945
1982-06-25,0.6972325574290617
1982-06-28,0.024154918852570262
1982-06-29,-0.32605672799264074
1982-06-30,0.46193158186853545
1982-07-01,-0.47810999422794875
1982-07-02,-1.3164056999377949
1982-07-05,-0.05321225283937414
1982-07-06,-0.8690745526585886
1982-07-07,0.22152106213639833
1982-07-08,-1.0404913132200155
1982-07-09,0.42588746961129686
1982-07-12,2.2188164113716713
1982-07-13,0.5921598019415164
1982-07-14,-0.4730799805120145
1982-07-15,0.597764081062202
1982-07-16,-0.3039814128431906
1982-07-19,0.8627454826932723
1982-07-20,-0.34955104702567574
1982-07-21,-0.026896928942798937
1982-07-22,0.23313110025369177
1982-07-23,-0.09492181649677356
1982-07-26,-0.22948275865540824
1982-07-27,-0.08189826745251816
1982-07-28,-0.0757177644257423
1982-07-29,-0.649553610219733
1982-07-30,-0.33292011484233885
1982-08-02,1.2104604280749554
1982-08-03,0.07103095147804606
1982-08-04,-0.6533715674104323
1982-08-05,-1.027169817651763
1982-08-06,-0.34387807790613456
1982-08-09,-1.3031439869637174
1982-08-10,-0.686194825172437
1982-08-11,-0.6219396563772128
1982-08-12,-0.07232867302824353
1982-08-13,0.6898019563003066
1982-08-16,0.16946825132169163
1982-08-17,-1.0789087158616928
1982-08-18,1.8391564632678215
1982-08-19,-0.3294364144588835
1982-08-20,0.009761732158408698
1982-08-23,1.2202161377963705
1982-08-24,0.5032969327564807
1982-08-25,0.530539086083337
1982-08-26,0.375772242468253
1982-08-27,0.4434297565460543
1982-08-30,-0.9220470013833304
1982-08-31,0.06363085242195865
1982-09-01,0.4094955271108702
1982-09-02,-0.3724496819494716
1982-09-03,0.6971697216554107
1982-09-06,0.6095698744065459
1982-09-07,-0.13685318295817428
1982-09-08,-0.27685829654309213
1982-09-09,-0.910780401235356
1982-09-10,-0.26642272573211834
1982-09-13,-0.4377125774427504
1982-09-14,0.3162263189406822
1982-09-16,-0.11837018207829786
1982-09-17,-0.3582180385029887
1982-09-20,-0.2814846797905224
1982-09-21,-0.033369608215150226
1982-09-22,0.437771138949139
1982-09-24,-0.07155971390409022
1982-09-27,-1.2813405882258988
1982-09-28,-0.5016161422120358
1982-09-29,0.5558680745468614
1982-09-30,-0.9794954002314449
1982-10-01,-0.8819646430462957
1982-10-04,1.3495387136741366
1982-10-05,-0.1454880094148625
1982-10-06,0.6091928628939591
1982-10-07,2.011514148683613
1982-10-08,3.4707263086411144
1982-10-12,0.7020265681854321
1982-10-13,-0.022526179475934605
1982-10-14,0.04344184325224543
1982-10-15,-0.5568597950838416
1982-10-18,-0.04488460861962196
1982-10-19,0.019669845616698822
1982-10-20,0.08668530227224913
1982-10-21,-0.7872019898644056
1982-10-22,0.05573907537390621
1982-10-25,-0.26105970063226014
1982-10-26,-1.4416319429161883
1982-10-27,0.9771376413260979
1982-10-28,0.29587857588477817
1982-10-29,-0.44326194919526163
1982-11-01,1.0399321686304086
1982-11-02,0.8313970264523629
1982-11-04,1.6263651066056983
1982-11-05,0.17376573890406366
1982-11-08,0.30150505670885064
1982-11-09,0.3276067181114284
1982-11-10,1.4753745241258276
1982-11-11,0.2619559835872254
1982-11-12,-0.24531504182174757
1982-11-15,0.9470144331314989
1982-11-16,-0.8236057829350774
1982-11-17,0.5429808406896885
1982-11-18,0.5856523484975673
1982-11-19,0.8925614183043384
1982-11-22,0.5937697323860736
1982-11-24,-0.6934078661794629
1982-11-25,-0.12119960156549148
1982-11-26,0.6777894134688323
1982-11-29,0.5805811466530031
1982-11-30,-0.5112002648828606
1982-12-01,0.9011312847588382
1982-12-02,0.4305358873657905
1982-12-03,-0.11773328076383205
1982-12-06,0.36137572784280536
1982-12-07,0.08054890603466092
1982-12-08,-0.2850429654577935
1982-12-09,-0.7353705034970459
1982-12-10,-0.9364073125452177
1982-12-13,0.18701570753760777
1982-12-14,0.35571675384358237
1982-12-15,-0.3875586842248757
1982-12-16,-0.6854067533532127
1982-12-17,0.4720952745491669
1982-12-20,-0.09966900228088882
1982-12-21,-0.6094412444110686
1982-12-22,-0.48437070318346764
1982-12-23,0.753443763587458
1982-12-24,0.9462550582708396
1982-12-27,1.3926644251918585
1982-12-28,0.019963618971963193
1983-01-04,0.05900180556290824
1983-01-05,0.5578826706899687
1983-01-06,0.6739257844256219
1983-01-07,0.6007045666546862
1983-01-10,0.04125348694818953
1983-01-11,-1.1383107975155626
1983-01-12,-0.4923466244870611
1983-01-13,0.7364560318696478
1983-01-14,-0.13001847033223823
1983-01-17,-0.0717040692704729
1983-01-18,-0.6736609429577989
1983-01-19,-0.7423708514911809
1983-01-20,-0.5693554766653341
1983-01-21,0.8342485212340822
1983-01-24,-1.9453241098565943
1983-01-25,-0.393286908455448
1983-01-26,2.041854556813183
1983-01-27,-0.25356253986916766
1983-01-28,0.9101879627354537
1983-01-31,1.108729601552172
1983-02-01,0.025295397473112935
1983-02-02,0.03121064402724638
1983-02-03,-1.4400474689733267
1983-02-04,0.26716710187972836
1983-02-07,-0.021590648904989962
1983-02-08,0.2033481674713178
1983-02-09,-0.38955075543620765
1983-02-10,0.2705111540983962
1983-02-14,1.427615885103517
1983-02-15,0.04180882476478853
1983-02-16,0.12279924202787118
1983-02-17,-0.48051768112830073
1983-02-18,-0.7150016081008848
1983-02-21,-0.7584205696914315
1983-02-22,-0.8652501271016244
1983-02-23,0.17036465206854423
1983-02-24,0.6631671676120998
1983-02-25,0.8991456805585996
1983-02-28,0.36655459576966365
1983-03-01,-1.1962017285771287
1983-03-02,0.3060478879947981
1983-03-03,-0.10332553631443586
1983-03-04,0.12092630594071618
1983-03-07,0.33014286693477946
1983-03-08,-0.17621738312756374
1983-03-09,-0.2334652647342561
1983-03-10,0.2421270190116509
1983-03-11,0.6701820595075292
1983-03-14,0.09391697587819436
1983-03-15,0.2818668444302119
1983-03-16,0.7187010136974425
1983-03-17,0.30611220822864826
1983-03-18,0.4851746853356209
1983-03-22,0.5669704645247187
1983-03-23,0.356577342711506
1983-03-24,0.3484483510322933
1983-03-25,-0.4473643736157995
1983-03-28,1.0254484926037088
1983-03-29,0.4318087142849425
1983-03-30,0.26685805314285993
1983-03-31,0.37991385493947316
1983-04-01,-0.11440662810225932
1983-04-04,0.19861037902939582
1983-04-05,-0.7716457170285129
1983-04-06,0.7014033648782503
1983-04-07,-0.4357642556803709
1983-04-08,-0.08386283408804429
1983-04-11,0.47206361366112226
1983-04-12,-0.07740884472374754
1983-04-13,0.13946231165102851
1983-04-14,0.8698785353062233
1983-04-15,-0.023962528501708658
1983-04-18,0.35511632670599536
1983-04-19,-0.4738686576841511
1983-04-20,0.2648148771795755
1983-04-21,-0.2501132331089506
1983-04-22,0.23481689242161874
1983-04-25,0.3850200224862599
1983-04-26,0.13238441205849494
1983-04-27,0.31740235942161465
1983-04-28,0.020493040270896934
1983-05-02,0.7853830851305199
1983-05-04,-0.47504317559475817
1983-05-06,0.08772450509044738
1983-05-09,0.5678962221819184
1983-05-10,-0.5950729791721288
1983-05-11,0.2721489452937931
1983-05-12,-0.4335194137528142
1983-05-13,-0.28184545578275877
1983-05-16,-0.43710162017098764
1983-05-17,-0.2276541897696993
1983-05-18,0.31041366767059486
1983-05-19,-0.16769613414840956
1983-05-20,-0.2675745968709342
1983-05-23,-0.38323585669121085
1983-05-24,0.4088590846744955
1983-05-25,0.21988738863547574
1983-05-26,0.5087208942270438
1983-05-27,-0.09367120333875212
1983-05-30,0.05140088374102625
1983-05-31,-0.05542916045774282
1983-06-01,-0.7875783490575716
1983-06-02,-0.37218044228742864
1983-06-03,-0.08099919339986661
1983-06-06,-0.05945903669304364
1983-06-07,-0.3599859542622985
1983-06-08,-0.35219532862296177
