,Date,NASDAQ_100,NAS_Returns_Rolling_Std
116,1980-06-13,0.8241568582081804,0.6876671331927466
117,1980-06-16,0.12772016419235754,0.6877838729724589
118,1980-06-17,0.12118311657811633,0.6104008860976204
119,1980-06-18,0.13377882873688576,0.6082444524856472
120,1980-06-19,-0.292643294196282,0.5991903221418193
121,1980-06-20,-0.14036942870846447,0.5952083359222176
122,1980-06-23,0.3066960675578434,0.595134191221306
123,1980-06-24,0.4267781251424463,0.5759629689555454
124,1980-06-25,0.6850190109090493,0.5741755808665162
125,1980-06-26,0.16378669006593682,0.5638324365287204
126,1980-06-27,0.11320314465408375,0.5371256977465299
127,1980-06-30,-0.8795037451722942,0.5630674640054019
128,1980-07-01,0.2471789849612049,0.5204611891494436
129,1980-07-02,0.6385503020617023,0.46661613007608216
130,1980-07-03,1.061692470359632,0.4714587987110115
