Date,NASDAQ_100
1980-09-02,0.4517364378198163
1980-09-03,1.2010546495789143
1980-09-04,0.2817991669744613
1980-09-05,0.3026198275716929
1980-09-08,-0.6249684789345067
1980-09-09,0.2114388757620711
1980-09-10,0.7952835056326268
1980-09-11,0.99297193916561
1980-09-12,0.7546757917798574
1980-09-15,0.005271653072336235
1980-09-16,0.9072219190299657
1980-09-17,1.3799587201919206
1980-09-18,-0.17530085344625856
1980-09-19,0.888384376383522
1980-09-22,0.31229201543754304
1980-09-23,-0.4542201648032984
1980-09-24,0.06664444911594902
1980-09-25,-0.5789476588412334
1980-09-26,-1.6902854672978251
1980-09-29,-2.610479056235704
1980-09-30,1.060338055989929
1980-10-01,0.9906263578671082
1980-10-02,0.6275725299961232
1980-10-03,1.3730910473569669
1980-10-06,1.333816932930354
