Date,Bonds_10year,NASDAQ_100,NIKKEI_225,XAU_USD
1979-12-28,-0.47801147227534146,0.3993916101814987,0.6224719668680656,-0.6789524733268659
1980-01-04,2.401536983669539,-1.8630232465289054,-0.1417170440737081,23.876953125
1980-01-07,-0.2814258911819856,0.4053445370802544,-0.1144827842827989,-0.039416633819466806
1980-01-08,-0.5644402634054635,1.3860840191792567,0.1622226604347521,-3.785488958990535
1980-01-09,0.09460737937558861,0.6105740926069858,0.4350003951568482,-0.4590163934426128
1980-01-10,-0.6616257088846944,1.00263122680877,0.033066507695234115,-0.6340579710145011
1980-01-11,1.6175071360609028,0.48981192822008524,0.3260535055749969,3.2568161100521964
1980-01-14,0.1872659176029856,0.34444597206881866,0.6657089258085724,5.939004815409299
1980-01-16,-0.4672897196261627,1.0297999104844635,-0.09445141464784479,15.15151515151516
1980-01-17,0.5633802816901401,-0.1153964960767806,0.045692474169367614,-1.3157894736842146
1980-01-18,1.0270774976657293,0.2117970632410815,-0.10516353236886822,11.333333333333329
1980-01-21,1.2939001848428777,0.7749500497947537,0.2552180755519551,0.0
1980-01-22,-1.0036496350365076,-0.2732812097891002,0.2748137105913484,-11.676646706586824
1980-01-23,-0.2764976958525289,1.0068837752597926,0.1436153484961622,-5.762711864406778
1980-01-24,1.7560073937153309,0.4668801261829669,0.7878508895748926,3.1654676258992875
1980-01-25,0.8174386920980936,0.28886710974418417,0.30798873647628344,-6.8340306834030695
1980-01-28,0.45045045045044585,0.6261740881560618,-0.06058324047022445,-6.586826347305386
1980-01-29,0.5381165919282616,-0.2551362835433113,0.1067509088526597,8.052884615384626
1980-01-30,-0.4460303300624524,0.6301141955880052,0.08521879789524789,2.484241750092697
1980-01-31,-0.26881720430107503,0.2789813959271914,-0.1245453749364911,-5.499276410998554
1980-02-01,1.4375561545372673,0.34003276661513926,0.14006732674014533,3.5987748851454837
1980-02-04,0.9743135518157864,-0.17251940531387566,0.24447777788529912,-0.9977827050997812
1980-02-05,2.894736842105261,0.11109307218630793,-0.42815638855702165,0.0
1980-02-06,1.619778346121059,0.4870579621527371,0.5204632052507208,5.8603956700261195
1980-02-07,-1.7617449664429463,0.4785563384699598,-0.06926077037402445,-1.3751763046544463
1980-02-08,0.7685738684884758,0.9037039530144897,0.3003356227777143,-1.0368251698248176
1980-02-13,0.5084745762711673,-0.1633912254160319,0.29284568333207694,0.6864161849710948
1980-02-14,0.927487352445211,-0.8728349102396726,0.05660670755134323,-2.116971654108357
1980-02-15,1.9214703425229684,-0.5992387440055591,-0.17763378553593556,-2.1994134897360684
1980-02-19,5.327868852459017,-0.9227362318250054,-0.9464391043133125,-2.2113943028485794
1980-02-20,-0.07782101167315147,0.6457270662576287,0.634620018216614,0.0
1980-02-21,2.9595015576324046,-0.4873584026887645,-0.43344045945055143,1.9547719432732924
1980-02-22,-1.2102874432677768,-0.7625045039055811,0.0990251505822215,-5.263157894736848
1980-02-25,1.607963246554367,-1.318091562742496,-0.4707229750464448,-2.1428571428571463
1980-02-26,2.8636021100226117,0.33550610663097835,-0.17566810093314622,4.176804541768053
1980-02-27,-1.391941391941387,-0.4858069400630938,0.5625055384504307,-0.9731413001167755
1980-02-28,-4.011887072808329,-0.17117162673355724,-0.4920752207744683,1.572327044025168
1980-02-29,-1.5479876160990669,0.3619916008259727,0.30990411128759554,-1.393188854489169
1980-03-03,0.5503144654087855,-0.7340403767262083,0.42380469481968497,4.199372056514905
1980-03-04,0.9382329945269774,-0.9434538453322427,-0.22506666412324128,-4.896421845574384
1980-03-05,0.929512006196731,-1.5766761154300535,0.2326555146588971,1.9405940594059423
1980-03-06,0.7674597083653145,-2.8115620137104558,-0.8529563362498216,0.0
1980-03-07,-2.056359482102066,-1.6482757107661117,-1.646499238705823,-5.361305361305357
1980-03-10,-1.7884914463452417,-1.6690621565214836,-1.7813858169100416,-3.9408866995073843
1980-03-11,-1.7418844022169533,0.5634768695652159,0.4381291579816482,-2.5213675213675235
1980-03-12,1.6921837228041747,0.048427643171389256,1.1290355828958099,2.7093380096449016
1980-03-13,-0.9508716323296307,0.2419905883291662,-0.07670557095307284,-4.985487450913439
1980-03-14,0.16000000000000458,-0.3724610393836758,-0.16640802211892458,-6.019766397124893
1980-03-17,0.4792332268370725,-3.2816428512649765,-0.4662199541495382,-7.45697896749522
1980-03-18,-1.4308426073131986,-0.5583385946672625,0.23694362698003513,-0.5165289256198302
1980-03-19,-0.40322580645162365,0.7558328643223922,0.09956819619365564,9.449636552440289
1980-03-20,2.1862348178137703,-0.23576623393751772,0.0,6.451612903225801
1980-03-21,1.030110935023787,-0.601543974516916,-0.19726985435476463,0.0
1980-03-24,3.294117647058825,-3.018733364148407,-0.06877933929890778,-0.4901960784313708
1980-03-25,-0.5315110098709219,-1.552631293717921,-0.5480259469336612,-1.9704433497536922
1980-03-26,-0.5343511450381699,-0.22638318061023455,0.07073852771943834,-7.172224760164458
1980-03-27,-0.46047582501917983,-6.148846572766242,-0.8393646147428657,-4.4783464566929165
1980-03-28,-1.927525057825752,4.158275579281989,-0.07853461313640508,0.978876867594014
1980-03-31,-0.6289308176100628,1.3539651837524147,1.2393550087591354,1.0204081632652962
1980-04-01,0.39556962025315556,1.633587022900751,-0.8143469984924878,2.929292929292937
1980-04-02,-0.47281323877067516,1.997899969940664,0.9256079043632903,-1.7664376840039298
1980-04-03,-0.8709422011084822,0.154633280825478,0.780283973831053,-2.9470529470529416
1980-04-07,-3.1150159744408823,-1.9189773516277375,1.8575165610027256,0.0
