Date,Bonds_10year
1980-09-09,-0.8857395925597866
1980-09-10,-0.44682752457549935
1980-09-11,1.6157989228007263
1980-09-12,0.4416961130741859
1980-09-15,2.1987686895338587
1980-09-16,-0.8605851979345935
1980-09-17,0.4340277777777901
1980-09-18,-0.34572169403630504
1980-09-19,-1.7346053772766656
1980-09-22,3.1774051191526764
1980-09-23,0.5988023952095745
1980-09-24,-0.08503401360544505
1980-09-25,1.3617021276595809
1980-09-26,0.6717044500419878
1980-09-29,0.6672226855713115
1980-09-30,-1.7398508699254411
1980-10-01,-0.6745362563237767
1980-10-02,0.4244482173174857
1980-10-03,-3.6348267117497834
1980-10-06,-0.43859649122807154
1980-10-07,0.7048458149779835
1980-10-08,0.6999125109361293
1980-10-09,-1.0425716768027726
1980-10-10,0.4389815627743543
1980-10-14,-0.6118881118881148
1980-10-15,-0.7036059806508344
1980-10-16,1.5943312666076404
1980-10-17,1.3077593722754965
1980-10-20,0.1721170395869276
1980-10-21,0.5154639175257714
1980-10-22,1.5384615384615552
1980-10-23,-0.5050505050505083
1980-10-24,-0.6768189509306244
1980-10-27,3.3219761499148293
1980-10-28,1.5663643858202736
1980-10-29,1.2987012987013102
1980-10-30,0.0
1980-10-31,-0.1602564102564097
1980-11-03,0.0
1980-11-05,1.2038523274478186
1980-11-06,3.409992069785872
1980-11-07,-2.914110429447847
1980-11-10,0.9478672985781866
1980-11-12,-2.4256651017214304
1980-11-13,0.1603849238171584
1980-11-14,2.4019215372297786
1980-11-17,1.2509773260359625
1980-11-18,-2.5482625482625476
1980-11-19,-0.8716323296354966
1980-11-20,0.6394884092725928
1980-11-21,1.6679904686258906
1980-11-24,-0.31250000000000444
1980-11-25,-0.15673981191222097
1980-11-26,-0.7064364207221341
1980-11-28,0.5533596837944632
1980-12-01,1.5723270440251458
1980-12-02,0.23219814241486336
1980-12-03,-0.23166023166022454
1980-12-04,-0.07739938080495445
1980-12-05,-0.4647560030983766
1980-12-08,0.46692607003890885
1980-12-09,1.4717273431448463
1980-12-10,0.3816793893129722
1980-12-11,3.1939163498098777
1980-12-12,-2.652910832719224
1980-12-15,0.3028009084027117
1980-12-16,1.9622641509434047
1980-12-17,-1.7024426350851218
1980-12-18,-0.45180722891565717
1980-12-19,-4.387291981845687
1980-12-22,-3.9556962025316444
1980-12-23,1.7298187808896026
1980-12-24,0.5668016194332104
1980-12-26,-1.3687600644122333
1980-12-29,-0.40816326530612734
1980-12-30,1.5573770491803307
1980-12-31,0.32284100080710587
1981-01-02,-0.08045052292839916
1981-01-05,-2.1739130434782594
1981-01-06,-0.3292181069958877
1981-01-07,2.229562345169289
1981-01-08,-0.24232633279483995
1981-01-09,1.7813765182186359
1981-01-12,-0.9546539379475028
1981-01-13,0.6425702811244882
1981-01-14,0.0
1981-01-15,0.7182761372705571
1981-01-16,-0.7131537242472286
1981-01-19,0.8778930566640142
1981-01-20,-1.1075949367088667
1981-01-21,2.1600000000000064
1981-01-22,0.7830853563038254
1981-01-23,-0.2331002331002252
1981-01-26,-1.0903426791277315
1981-01-27,0.23622047244096223
1981-01-28,0.3142183817753219
1981-01-29,0.2349256068911565
1981-01-30,-0.9375000000000022
1981-02-02,1.4195583596214423
1981-02-03,0.9331259720062324
1981-02-04,-0.924499229583986
1981-02-05,0.6998444790046632
1981-02-06,1.0810810810810922
1981-02-09,0.9167303284950412
1981-02-10,0.4542013626040786
1981-02-11,1.130369253956287
1981-02-13,1.713859910581217
1981-02-17,-2.344322344322347
1981-02-18,-0.22505626406601476
1981-02-19,-1.5789473684210575
1981-02-20,-1.4514896867838023
1981-02-23,2.248062015503871
1981-02-24,0.15163002274451998
1981-02-25,0.6056018168054456
1981-02-26,1.3544018058690765
1981-02-27,-0.29695619896066283
1981-03-02,1.4147431124348353
1981-03-03,-1.3950073421439058
1981-03-04,0.14892032762472418
1981-03-05,-0.14869888475835813
1981-03-06,-1.7125837676842948
1981-03-09,-0.8333333333333304
1981-03-10,-0.07639419404125158
1981-03-11,0.3058103975535076
1981-03-12,-0.6859756097560954
1981-03-13,-1.304681504221028
1981-03-16,-0.07776049766717863
1981-03-17,-1.322957198443575
1981-03-18,-0.7886435331230235
1981-03-19,0.7154213036566048
1981-03-20,0.7892659826361559
1981-03-23,2.8191072826938335
1981-03-24,1.2947448591013044
1981-03-25,-0.6766917293233088
1981-03-26,0.9841029523088407
1981-03-27,0.14992503748125774
1981-03-30,-1.0479041916167553
1981-03-31,-0.6807866868381196
1981-04-01,0.07616146230007281
1981-04-02,0.8371385083713712
1981-04-03,1.132075471698113
1981-04-06,2.5373134328358304
1981-04-07,-2.4017467248908297
1981-04-08,1.4914243102162494
1981-04-09,-1.1756061719324085
1981-04-10,1.0408921933085624
1981-04-13,0.6622516556291425
1981-04-14,-0.7309941520467822
1981-04-15,1.178203240058906
1981-04-16,0.363901018922852
1981-04-20,-0.7251631617113841
1981-04-21,0.29218407596787177
1981-04-22,0.36416605972322547
1981-04-23,0.14513788098695635
1981-04-24,0.5797101449275477
1981-04-27,0.28818443804032867
1981-04-28,0.07183908045977905
1981-04-29,0.8614501076812608
1981-04-30,0.4270462633451766
1981-05-01,-0.4252303330970819
1981-05-04,2.9893238434163694
1981-05-05,1.520387007601931
1981-05-06,-0.8849557522123797
1981-05-07,-1.5796703296703352
1981-05-08,-0.6978367062107416
1981-05-11,0.7730147575544688
1981-05-12,0.8368200836820217
1981-05-13,0.20746887966804906
1981-05-14,-1.7253278122843385
1981-05-15,-1.1938202247190999
1981-05-18,-1.9189765458422103
1981-05-19,1.086956521739113
1981-05-20,0.35842293906811484
1981-05-21,0.3571428571428559
1981-05-22,-1.6370106761565917
1981-05-26,-1.085383502170767
1981-05-27,0.2926115581565636
1981-05-28,-1.0940919037199182
1981-05-29,-0.4424778761061954
1981-06-01,-0.2962962962962945
1981-06-02,0.8915304606240682
1981-06-03,-0.22091310751104487
1981-06-04,-0.2952029520295274
1981-06-05,0.37009622501851247
1981-06-08,-1.4749262536873253
1981-06-09,0.07485029940119681
1981-06-10,-0.448765893792058
1981-06-11,0.07513148009015147
1981-06-12,0.22522522522521182
1981-06-15,-1.9475655430711614
1981-06-16,-0.07639419404125158
1981-06-17,1.1467889908256979
1981-06-18,2.569916855631149
1981-06-19,-0.8106116433308719
1981-06-22,-0.14858841010402246
1981-06-23,0.8928571428571397
1981-06-24,0.7374631268436627
1981-06-25,0.2928257686676261
1981-06-26,-0.07299270072992359
1981-06-29,-0.07304601899196239
1981-06-30,1.3157894736842035
1981-07-01,1.298701298701288
1981-07-02,-0.6410256410256387
1981-07-06,-1.003584229390675
1981-07-07,1.6654598117306296
1981-07-08,0.4985754985755042
1981-07-09,0.07087172218285254
1981-07-10,-1.2747875354107596
1981-07-13,0.35868005738881603
1981-07-14,1.1436740528949274
1981-07-15,-0.5653710247349841
1981-07-16,0.2842928216062468
1981-07-17,-0.14174344436569397
1981-07-20,3.548616039744501
1981-07-21,0.1370801919122755
1981-07-22,0.1368925393566034
1981-07-23,-0.41011619958988277
1981-07-24,-1.0981468771448233
1981-07-27,0.1387925052047212
1981-07-28,0.6930006930006893
1981-07-29,0.550584996558845
1981-07-30,0.6844626967830392
1981-07-31,-0.2719238613188346
1981-08-03,1.9086571233810412
1981-08-04,0.0
1981-08-05,-0.26755852842809125
1981-08-06,-0.3353454057679506
1981-08-07,-0.20188425302826163
1981-08-10,-1.2137559002022957
1981-08-11,-1.7064846416382284
1981-08-12,1.458333333333317
1981-08-13,0.2737850787132068
1981-08-14,0.6143344709897525
1981-08-17,-0.2035278154681075
1981-08-18,0.543847722637647
1981-08-19,-0.13522650439485862
1981-08-20,0.8124576844956044
1981-08-21,0.5372733378106176
1981-08-24,2.338009352037407
1981-08-25,0.1958224543080922
1981-08-26,-0.2605863192182367
1981-08-27,0.3265839320705455
1981-08-28,-0.7161458333333259
1981-08-31,1.0491803278688483
1981-09-01,0.0
1981-09-02,-0.06489292667098967
1981-09-03,0.5194805194805197
1981-09-04,0.19379844961240345
1981-09-08,0.5157962604771082
1981-09-09,-0.38486209108402614
1981-09-10,-1.4810045074050149
1981-09-11,-1.6339869281045805
1981-09-14,0.9966777408637828
1981-09-15,-0.7894736842105177
1981-09-16,0.19893899204244114
1981-09-17,-1.0589013898080757
1981-09-18,-0.26755852842809125
1981-09-21,-0.871898054996656
1981-09-22,1.691474966170503
1981-09-23,1.330671989354637
1981-09-24,0.5252790544977071
1981-09-25,2.4167210973220055
1981-09-28,-0.1913265306122458
1981-09-29,0.7028753993610248
1981-09-30,0.50761421319796
1981-10-01,-0.5681818181818121
1981-10-02,-2.15873015873016
1981-10-05,-1.4276443867618505
1981-10-06,-0.3291639236339572
1981-10-07,-0.6605019815059565
1981-10-08,-0.26595744680850686
1981-10-09,-1.8000000000000016
1981-10-13,0.6788866259334725
1981-10-14,0.2697235333782855
1981-10-15,0.06724949562879612
1981-10-16,0.40322580645160144
1981-10-19,0.0669344042838027
1981-10-20,0.936454849498336
1981-10-21,1.656726308813794
1981-10-22,0.2607561929595992
1981-10-23,-0.5201560468140465
1981-10-26,1.9607843137254832
1981-10-27,-0.38461538461538325
1981-10-28,-0.6435006435006385
1981-10-29,-2.4611398963730546
1981-10-30,-2.8552456839309404
1981-11-02,-0.41011619958988277
1981-11-04,-2.6767330130405
1981-11-05,0.0705218617771397
1981-11-06,-1.7618040873854879
1981-11-09,-3.9454806312768986
1981-11-10,0.07468259895444529
1981-11-12,-1.5671641791044855
1981-11-13,-0.07581501137224889
1981-11-16,-0.8345978755690431
1981-11-17,0.8416220351950887
1981-11-18,-1.365705614567525
1981-11-19,0.3076923076922977
1981-11-20,0.7668711656441785
1981-11-23,2.2831050228310446
1981-11-24,-2.3065476190476053
1981-11-25,-1.1424219345011477
1981-11-27,-0.46224961479198745
1981-11-30,1.6253869969040213
1981-12-01,1.8278750952018141
1981-12-02,0.8975317875841604
1981-12-03,-0.2965159377316562
1981-12-04,-2.2304832713754608
1981-12-07,2.6615969581748944
1981-12-08,0.0
1981-12-09,1.0370370370370363
1981-12-10,1.1730205278592365
1981-12-11,0.28985507246375164
1981-12-14,-1.5895953757225523
1981-12-15,-0.513950073421432
1981-12-16,-0.14760147601476925
1981-12-17,1.330376940133049
1981-12-18,-1.4587892049598872
1981-12-21,2.3686158401184265
1981-12-22,1.3738250180766354
1981-12-23,0.8559201141226991
1981-12-24,-0.9193776520509234
1981-12-28,0.0
1981-12-29,0.7851534618129818
1981-12-30,0.3541076487252104
1981-12-31,-1.3408609738884913
1982-01-04,1.5021459227467782
1982-01-05,1.7618040873854879
1982-01-06,1.0387811634348987
1982-01-07,0.274160383824551
1982-01-08,-1.025290498974707
1982-01-11,2.279005524861888
1982-01-12,-1.282916948008106
1982-01-13,1.4363885088919393
1982-01-14,-0.8766014834794333
1982-01-15,0.8163265306122547
1982-01-18,-0.47233468286099756
1982-01-19,0.3389830508474523
1982-01-20,0.06756756756756133
1982-01-21,-1.282916948008106
1982-01-22,0.4787961696306464
1982-01-25,-0.47651463580666853
1982-01-26,-0.5471956224350261
1982-01-27,-0.20632737276478075
1982-01-28,-1.5161957270847681
1982-01-29,-1.049685094471653
1982-02-01,3.111739745403108
1982-02-02,-0.7544581618655677
1982-02-03,1.520387007601931
1982-02-04,0.47651463580666853
1982-02-05,-0.7452574525745215
1982-02-08,1.5699658703071773
1982-02-09,0.47043010752687575
1982-02-10,-0.9364548494983249
1982-02-11,-0.6752194463200523
1982-02-16,-1.2236573759347502
1982-02-17,-0.2064693737095613
1982-02-18,-1.5172413793103523
1982-02-19,-0.2801120448179262
1982-02-22,-2.5983146067415808
1982-02-23,0.43258832011536796
1982-02-24,-0.4307250538406304
1982-02-25,0.2883922134102379
1982-02-26,0.8626887131560013
1982-03-01,-1.282965074839626
1982-03-02,-0.7942238267148016
1982-03-03,-0.3639010189228631
1982-03-04,-0.5843681519357213
1982-03-05,-0.14695077149154967
1982-03-08,0.5886681383370229
1982-03-09,0.1463057790782596
1982-03-10,0.29218407596787177
1982-03-11,1.6023306627822143
1982-03-12,0.14336917562725038
1982-03-15,-0.07158196134573469
1982-03-16,-0.3581661891117527
1982-03-17,-0.21567217828899476
1982-03-18,-0.07204610951009327
1982-03-19,0.14419610670513006
1982-03-22,-1.0799136069114534
1982-03-23,-0.14556040756913413
1982-03-24,1.384839650145775
1982-03-25,-0.07189072609633529
1982-03-26,0.7913669064748108
1982-03-29,1.0706638115631772
1982-03-30,0.21186440677964935
1982-03-31,-0.0704721634954164
1982-04-01,-0.5641748942172065
1982-04-02,0.0
1982-04-05,0.42553191489362874
1982-04-06,0.14124293785311437
1982-04-07,0.0
1982-04-08,-1.4104372355430161
1982-04-12,-1.0729613733905574
1982-04-13,0.0
1982-04-14,0.867678958785234
1982-04-15,-0.28673835125447855
1982-04-16,-1.4378145219266614
1982-04-19,-0.3646973012399801
1982-04-20,0.43923865300146137
1982-04-21,-0.21865889212828726
1982-04-22,0.146092037983947
1982-04-23,-0.14587892049600093
1982-04-26,0.07304601899196239
1982-04-27,0.0
1982-04-28,0.5109489051094984
1982-04-29,0.7262164124909098
1982-04-30,0.0
1982-05-03,0.5767844268204758
1982-05-04,-0.5734767025089571
1982-05-05,-0.5046863734679108
1982-05-06,-1.8840579710145078
1982-05-07,-0.4431314623338123
1982-05-10,0.07418397626113293
1982-05-11,-0.2223869532987366
1982-05-12,0.9658246656760738
1982-05-13,0.22075055187638082
1982-05-14,-1.027900146842864
1982-05-17,0.667655786350152
1982-05-18,0.22107590272659738
1982-05-19,0.2941176470588225
1982-05-20,-0.8064516129032362
1982-05-21,-0.07390983000739038
1982-05-24,0.4437869822485174
1982-05-25,0.2945508100147265
1982-05-26,0.4405286343612369
1982-05-27,0.29239766081872176
1982-05-28,-0.07288629737609575
1982-06-01,1.6046681254558548
1982-06-02,-0.5025125628140725
1982-06-03,0.28860028860029363
1982-06-04,0.575539568345329
1982-06-07,-0.28612303290415086
1982-06-08,0.2869440459110528
1982-06-09,0.07153075822603494
1982-06-10,0.21443888491778917
1982-06-11,-0.6419400855920077
1982-06-14,2.01005025125629
1982-06-15,0.0
1982-06-16,0.3518648838845895
1982-06-17,1.5427769985974837
1982-06-18,0.966850828729271
1982-06-21,0.06839945280439075
1982-06-22,0.20505809979494138
1982-06-23,0.5457025920873049
1982-06-24,-0.2035278154681075
1982-06-25,0.3399048266485405
1982-06-28,-0.20325203252031798
1982-06-29,-0.8146639511201648
1982-06-30,-1.16358658453114
1982-07-01,-0.27700831024930483
1982-07-02,0.694444444444442
1982-07-06,-0.13793103448275223
1982-07-07,0.06906077348065587
1982-07-08,-2.0703933747412084
1982-07-09,-1.127554615926707
1982-07-12,-1.140413399857454
1982-07-13,1.0814708002883977
1982-07-14,0.5706134094151327
1982-07-15,-0.99290780141843
1982-07-16,-1.8624641833810962
1982-07-19,-0.14598540145984717
1982-07-20,-1.0964912280701733
1982-07-21,0.5173688100517326
1982-07-22,-0.6617647058823506
1982-07-23,0.37009622501851247
1982-07-26,2.581120943952797
1982-07-27,-0.35945363048167644
1982-07-28,0.793650793650813
1982-07-29,-1.0021474588403745
1982-07-30,-1.0845986984815648
1982-08-02,-1.9736842105263164
1982-08-03,0.7457121551081247
1982-08-04,1.2583271650629113
1982-08-05,0.14619883040936088
1982-08-06,1.0948905109489093
1982-08-09,-1.0830324909747335
1982-08-10,-0.07299270072992359
1982-08-11,0.146092037983947
1982-08-12,-1.1670313639679075
1982-08-13,-2.583025830258312
1982-08-16,-0.8333333333333304
1982-08-17,-3.361344537815125
1982-08-18,-0.6324110671936722
1982-08-19,-0.7955449482895727
1982-08-20,-1.844426623897355
1982-08-23,1.8790849673202548
1982-08-24,-0.9623095429029727
1982-08-25,0.6477732793522373
1982-08-26,0.9654062751407899
1982-08-27,1.7529880478087456
1982-08-30,0.3132341425215346
1982-08-31,0.0
1982-09-01,-0.3903200624512104
1982-09-02,-1.2539184952978122
1982-09-03,-1.031746031746028
1982-09-07,0.4811547714514752
1982-09-08,-0.15961691939345712
1982-09-09,0.1598721023181371
1982-09-10,1.5961691939345712
1982-09-13,-0.785545954438327
1982-09-14,-0.5542359461599422
1982-09-15,0.31847133757960666
1982-09-16,0.0
1982-09-17,-0.7142857142857117
1982-09-20,-0.3197442046362853
1982-09-21,-2.3255813953488413
1982-09-22,-1.1494252873563315
1982-09-23,-0.830564784053156
1982-09-24,1.2562814070351758
1982-09-27,-0.8271298593879206
1982-09-28,-1.1676396997498006
1982-09-29,-0.42194092827003704
1982-09-30,-0.5932203389830581
1982-10-01,-1.8755328218243883
1982-10-04,1.8245004344048743
1982-10-05,-0.25597269624574315
1982-10-06,-1.6253207869974307
1982-10-07,-5.130434782608695
1982-10-08,-0.7332722273143966
1982-10-12,-2.7700831024930817
1982-10-13,-1.3295346628679816
1982-10-14,2.117420596727615
1982-10-15,1.3195098963242335
1982-10-18,-1.5813953488372112
1982-10-19,-0.1890359168241873
1982-10-20,1.2310606060605966
1982-10-21,0.0
1982-10-22,1.122544434050532
1982-10-25,2.775208140610541
1982-10-26,-2.160216021602157
1982-10-27,0.2759889604415866
1982-10-28,-1.192660550458724
1982-10-29,-0.557103064066844
1982-11-01,-1.400560224089642
1982-11-03,-0.9469696969696906
1982-11-04,-0.3824091778202754
1982-11-05,0.5758157389635254
1982-11-08,0.6679389312977069
1982-11-09,-0.37914691943128354
1982-11-10,-0.2854424357754404
1982-11-12,0.9541984732824416
1982-11-15,0.6616257088846833
1982-11-16,0.1877934272300319
1982-11-17,-0.7497656982193068
1982-11-18,-1.227573182247399
1982-11-19,-0.3824091778202754
1982-11-22,0.09596928982724684
1982-11-23,0.9587727708533
1982-11-24,0.5698005698005826
1982-11-26,-0.7554296506137925
1982-11-29,2.5689819219790744
1982-11-30,0.09276437847867136
1982-12-01,-0.4633920296570837
1982-12-02,-0.5586592178770999
1982-12-03,-1.9662921348314488
1982-12-06,-0.09551098376312517
1982-12-07,0.19120458891013214
1982-12-08,1.3358778625954137
1982-12-09,-0.37664783427494575
1982-12-10,0.7561436672967936
1982-12-13,-0.46904315196998336
1982-12-14,-1.4137606032045058
1982-12-15,0.3824091778202643
1982-12-16,0.8571428571428452
1982-12-17,0.47214353163362865
1982-12-20,0.5639097744360777
1982-12-21,-1.4953271028037451
1982-12-22,-0.0948766603415585
1982-12-23,-0.5698005698005604
1982-12-27,-0.2865329512894088
1982-12-28,0.0
1982-12-29,0.287356321839094
1982-12-30,-0.2865329512894088
1982-12-31,-0.7662835249042099
1983-01-03,-0.3861003861003742
1983-01-04,0.4844961240309864
1983-01-05,-0.19286403085824189
1983-01-06,0.38647342995170586
1983-01-07,-0.2887391722810495
1983-01-10,0.19305019305020377
1983-01-11,-0.3853564547206201
1983-01-12,-0.19342359767891004
1983-01-13,-0.4844961240310197
1983-01-14,0.09737098344693162
1983-01-17,0.0
1983-01-18,0.1945525291829009
1983-01-19,1.0679611650485477
1983-01-20,0.19212295869355245
1983-01-21,1.7257909875359578
1983-01-24,0.8482563619227168
1983-01-25,-0.747663551401867
1983-01-26,0.6591337099811634
1983-01-27,-0.1870907390084109
1983-01-28,0.37488284910967007
1983-01-31,0.8403361344537785
1983-02-01,-0.18518518518519933
1983-02-02,0.927643784786647
1983-02-03,0.4595588235293935
1983-02-04,0.548947849954251
1983-02-07,-0.27297543221109777
1983-02-08,0.27372262773721623
1983-02-09,0.09099181073703999
1983-02-10,-1.5454545454545499
1983-02-11,-0.27700831024930483
1983-02-14,0.0
1983-02-15,0.37037037037035425
1983-02-16,-0.276752767527666
1983-02-17,-0.9250693802035137
1983-02-18,-1.0270774976657404
1983-02-22,-1.3207547169811207
1983-02-23,-0.19120458891014325
1983-02-24,-0.19157088122604415
1983-02-25,-1.5355086372360827
1983-02-28,0.09746588693957392
1983-03-01,-0.4868549172346581
1983-03-02,0.3913894324853118
1983-03-03,-0.29239766081871066
1983-03-04,0.3910068426197455
1983-03-07,1.5579357351509282
1983-03-08,0.8628954937679678
1983-03-09,-0.3802281368821214
1983-03-10,0.6679389312977069
1983-03-11,0.37914691943126133
1983-03-14,-1.0387157695939564
1983-03-15,-0.1908396946564861
1983-03-16,0.6692160611854625
1983-03-17,0.2849002849002913
1983-03-18,0.18939393939394478
1983-03-21,0.1890359168241984
1983-03-22,0.18867924528300772
1983-03-23,-0.37664783427494575
1983-03-24,0.0
1983-03-25,0.5671077504725952
1983-03-28,0.1879699248120259
1983-03-29,-0.5628517823639823
1983-03-30,-0.09433962264150386
1983-03-31,0.28328611898016387
1983-04-04,-0.18832391713746732
1983-04-05,-1.037735849056598
1983-04-06,0.0
1983-04-07,0.19065776930409228
1983-04-08,0.0
1983-04-11,-0.9514747859181716
1983-04-12,0.09606147934677622
1983-04-13,-0.2879078694817627
1983-04-14,-0.9624639076034835
1983-04-15,0.38872691933917736
1983-04-18,-0.3872216844143406
1983-04-19,0.9718172983479212
1983-04-20,0.0
1983-04-21,0.38498556304138454
1983-04-22,-0.09587727708533222
1983-04-25,-0.19193857965450478
1983-04-26,-0.28846153846154854
1983-04-27,-0.7714561234329786
1983-04-28,0.19436345966958868
1983-04-29,-0.3879728419010742
1983-05-02,-0.09737098344693162
1983-05-03,0.0
1983-05-04,-1.3645224171540016
1983-05-05,0.39525691699606735
1983-05-06,-0.2952755905511695
1983-05-09,1.1846001974333609
1983-05-10,-0.8780487804878057
1983-05-11,0.19685039370078705
1983-05-12,0.4911591355599265
1983-05-13,-0.09775171065493637
1983-05-16,1.4677103718199414
1983-05-17,0.385728061716506
1983-05-18,0.19212295869355245
1983-05-19,0.5752636625119933
1983-05-20,0.4766444232602307
1983-05-23,0.2846299810246755
1983-05-24,-0.09460737937558861
1983-05-25,0.18939393939394478
1983-05-26,0.4725897920605071
1983-05-27,-0.09407337723426057
1983-05-31,1.789077212806034
1983-06-01,-0.37002775208141436
1983-06-02,0.09285051067779992
1983-06-03,0.09276437847867136
1983-06-06,0.0
1983-06-07,0.5560704355885182
1983-06-08,0.6451612903225934
1983-06-09,-0.3663003663003539
1983-06-10,0.09191176470588758
1983-06-13,-1.2855831037649312
1983-06-14,0.18604651162790198
1983-06-15,-0.46425255338903293
